# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 05-09-2024 09:55:06
#X: 33164 - Y: 400222
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1011>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33164  400222 20240905 95514    1.08      --   20.96   7.97 7.67     102   40.18    3938   28.11   15860    1.73    0.82
  33159  400221 20240905 95529    1.99      --   20.95   7.97 7.68     102   40.18    3938   28.11   15862    1.54    0.93
  33155  400220 20240905 95552    2.97      --   20.96   7.97 7.68     102   40.18    3938   28.11   15860    2.02    0.90
  33150  400217 20240905 95615    3.98      --   20.95   7.97 7.71     102   40.17    3938   28.11   15861    2.07    0.85
  33146  400215 20240905 95633    5.03      --   20.93   7.97 7.71     102   40.16    3938   28.11   15861    1.77    0.90
  33145  400214 20240905 95655    6.00      --   20.94   7.97 7.71     102   40.17    3938   28.11   15860    2.08    0.85
  33144  400214 20240905 95708    7.04      --   20.92   7.97 7.70     102   40.15    3938   28.11   15862    1.46    0.90
  33144  400216 20240905 95816    7.98      --   20.81   7.92 7.05      93   40.06    3938   28.11   15862    1.75    0.86
  33158  400235 20240905 95852    9.04      --   20.42   7.69 5.18      68   39.84    3948   28.20   15912    0.93    0.63
  33161  400240 20240905 100002    9.93      --   20.29   7.61 4.15      54   39.89    3964   28.32   15987    0.27    0.42
  33161  400239 20240905 100046   11.05      --   20.35   7.62 4.05      53   40.03    3974   28.40   16029    0.60    0.65
  33162  400235 20240905 100124   12.02      --   20.45   7.65 4.18      55   40.20    3982   28.46   16066    0.53    0.56
