# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 05-09-2024 12:58:27
#X: 42771 - Y: 397319
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1010>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42771  397319 20240905 125835    1.05      --   21.47   7.96 7.01      94   41.50    4024   28.80   16254    2.15    0.60
  42801  397318 20240905 125912    1.98      --   21.48   7.95 6.96      94   41.54    4028   28.82   16270    2.42    0.51
  42797  397315 20240905 130040    2.93      --   21.55   7.91 6.20      84   41.90    4056   29.05   16399    1.13    0.48
  42796  397310 20240905 130107    3.95      --   21.73   7.88 5.63      76   43.13    4160   29.88   16878    0.82    0.36
  42796  397304 20240905 130141    4.99      --   21.62   7.86 5.26      71   43.13    4170   29.96   16924    0.43    0.30
  42797  397301 20240905 130159    6.06      --   21.59   7.86 5.25      71   43.41    4199   30.20   17061    0.29    0.26
  42798  397298 20240905 130217    6.96      --   21.51   7.87 5.26      71   43.65    4229   30.44   17200    0.15    0.43
  42799  397296 20240905 130231    8.03      --   21.49   7.87 5.25      71   43.74    4240   30.52   17249    0.11    0.57
  42801  397293 20240905 130245    8.97      --   21.50   7.87 5.25      71   43.78    4243   30.55   17263    0.14    0.62
  42803  397290 20240905 130259    9.98      --   21.50   7.87 5.26      71   43.80    4244   30.56   17270    0.17    0.72
  42805  397288 20240905 130313   11.07      --   21.50   7.87 5.27      72   43.81    4245   30.56   17273    0.15    0.67
  42807  397285 20240905 130327   11.97      --   21.50   7.87 5.26      71   43.84    4248   30.58   17286    0.13    0.86
