# VERTIKAAL 17 M.C.ECOS 8 VERTIKAAL
* 05-09-2024 13:21:06
#X: 45321 - Y: 396438
#00 DONARLOCATIE: VTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1009>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  45321  396438 20240905 132115    1.06      --   21.33   7.98 6.98      94   41.40    4026   28.81   16262    1.65    0.67
  45321  396439 20240905 132136    2.07      --   21.33   7.98 6.94      93   41.43    4028   28.83   16274    1.49    0.71
  45321  396438 20240905 132154    2.99      --   21.34   7.97 6.92      93   41.50    4035   28.88   16303    1.47    0.52
  45323  396438 20240905 132230    3.95      --   21.40   7.95 6.49      87   41.84    4063   29.10   16432    0.63    0.56
  45332  396441 20240905 132304    4.95      --   21.34   7.97 6.86      92   41.49    4034   28.88   16300    2.21    0.55
  45340  396445 20240905 132406    6.07      --   21.57   7.88 5.30      72   43.79    4238   30.51   17240    0.18    0.86
  45342  396447 20240905 132429    6.96      --   21.55   7.89 5.35      73   43.90    4250   30.60   17296    0.10    0.96
  45345  396447 20240905 132456    7.98      --   21.55   7.90 5.44      74   43.97    4257   30.66   17327    0.20    0.88
  45346  396448 20240905 132532    8.98      --   21.48   7.89 5.37      73   44.06    4272   30.78   17400    0.26    0.74
  45347  396447 20240905 132546    9.96      --   21.45   7.89 5.36      73   44.08    4276   30.81   17416    0.16    0.69
