# VERTIKAAL 13 M.C.ECOS 8 VERTIKAAL
* 05-09-2024 12:28:51
#X: 40085 - Y: 395989
#00 DONARLOCATIE: VTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1010>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  40085  395989 20240905 122859    1.09      --   21.12   7.92 6.81      91   40.91    3995   28.57   16123    1.02    0.61
  40092  396001 20240905 122955    1.98      --   21.15   7.93 6.89      92   40.92    3995   28.56   16121    1.17    0.63
  40100  396004 20240905 123022    2.96      --   21.15   7.93 6.88      92   40.94    3996   28.58   16128    1.23    0.71
  40106  396003 20240905 123039    4.01      --   21.15   7.93 6.90      92   40.94    3996   28.57   16127    1.21    0.73
  40117  395999 20240905 123116    5.05      --   21.18   7.92 6.74      90   41.12    4011   28.69   16194    1.05    0.64
  40121  395998 20240905 123141    6.01      --   21.19   7.91 6.60      88   41.26    4024   28.80   16255    1.35    0.69
  40124  395996 20240905 123207    7.07      --   21.20   7.89 6.06      81   41.47    4044   28.95   16345    1.30    0.62
  40124  395986 20240905 123313    8.06      --   21.08   7.79 4.73      64   42.60    4165   29.92   16904    0.40    0.18
  40120  395978 20240905 123355    8.94      --   20.90   7.79 4.61      62   42.71    4190   30.12   17022    0.35    0.34
  40117  395973 20240905 123422   10.04      --   20.92   7.80 4.61      62   42.77    4195   30.16   17046    0.21    0.37
  40118  395966 20240905 123445   10.98      --   20.94   7.80 4.66      63   42.83    4199   30.19   17062    0.12    0.22
  40118  395964 20240905 123459   12.06      --   20.95   7.80 4.67      63   42.83    4198   30.19   17060    0.27    0.24
  40116  395964 20240905 123514   13.09      --   20.93   7.80 4.68      63   42.87    4204   30.24   17088    0.20    0.34
  40115  395963 20240905 123543   14.03      --   20.98   7.81 4.73      64   42.95    4207   30.26   17100    0.36    0.29
  40115  395962 20240905 123609   15.07      --   21.02   7.82 4.75      64   43.01    4209   30.27   17108    0.14    0.39
  40114  395963 20240905 123624   16.01      --   21.04   7.81 4.76      64   43.03    4211   30.29   17117    0.18    0.36
  40112  395963 20240905 123640   17.04      --   21.05   7.82 4.76      64   43.06    4212   30.30   17123    0.16    0.36
  40109  395960 20240905 123707   17.97      --   21.06   7.81 4.74      64   43.10    4215   30.33   17139    0.10    0.45
  40104  395954 20240905 123745   18.96      --   21.08   7.81 4.53      61   43.16    4219   30.35   17153    0.48   10.74
