# VERTIKAAL 11 M.C.ECOS 8 VERTIKAAL
* 05-09-2024 11:50:31
#X: 37364 - Y: 393899
#00 DONARLOCATIE: VTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1011>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  37364  393899 20240905 115040    1.10      --   21.08   7.95 6.97      93   40.47    3956   28.26   15944    2.45    0.93
  37376  393879 20240905 115116    2.06      --   21.09   7.94 6.96      92   40.48    3956   28.26   15944    2.06    0.84
  37376  393877 20240905 115133    3.01      --   21.09   7.94 6.96      92   40.47    3956   28.25   15943    2.08    0.90
  37377  393874 20240905 115151    4.01      --   21.08   7.95 6.97      93   40.47    3956   28.26   15944    2.18    0.89
  37379  393872 20240905 115207    5.02      --   21.08   7.95 6.98      93   40.47    3956   28.25   15943    2.13    1.01
  37381  393869 20240905 115224    5.96      --   21.08   7.95 6.98      93   40.47    3956   28.25   15943    2.13    0.82
  37383  393866 20240905 115241    6.97      --   21.08   7.95 6.99      93   40.47    3956   28.25   15943    2.05    0.86
  37399  393825 20240905 115339    7.95      --   21.00   7.79 4.97      66   42.04    4117   29.54   16684    0.36    0.38
  37403  393823 20240905 115413    9.00      --   20.98   7.79 4.84      65   42.14    4128   29.62   16733    0.38    0.32
  37405  393821 20240905 115435   10.00      --   20.95   7.78 4.79      64   42.14    4130   29.65   16746    0.34    0.33
  37407  393819 20240905 115452   10.97      --   20.98   7.78 4.76      64   42.20    4134   29.67   16761    0.29    0.27
  37410  393817 20240905 115512   11.95      --   20.96   7.78 4.73      63   42.18    4134   29.67   16762    0.37    0.38
  37411  393816 20240905 115526   13.17      --   20.94   7.78 4.71      63   42.17    4134   29.68   16764    0.39    0.31
  37416  393812 20240905 115554   14.04      --   20.92   7.77 4.64      62   42.15    4134   29.68   16765    0.19    0.36
  37419  393809 20240905 115617   14.96      --   20.91   7.77 4.54      61   42.15    4135   29.68   16768    0.18    0.28
  37422  393807 20240905 115636   16.03      --   20.92   7.77 4.55      61   42.18    4137   29.70   16776    0.29    0.27
