# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 29-05-2024 08:39:27
#X: 65292 - Y: 412093
#00 DONARLOCATIE: GTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1009>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  65292  412093 20240529 83935    1.05    1.03   17.17   8.28 7.77      95   35.50    3774   26.83   15136    0.99    0.66
  65293  412088 20240529 84007    1.97    1.99   17.18   8.28 7.76      95   35.50    3774   26.83   15136    0.90    0.57
  65293  412091 20240529 84025    2.97    2.98   17.18   8.28 7.74      95   35.50    3774   26.83   15137    0.95    0.59
  65290  412092 20240529 84040    3.99    3.99   17.17   8.28 7.73      95   35.50    3774   26.83   15137    1.01    0.72
  65288  412095 20240529 84053    4.97    4.80   17.17   8.28 7.70      94   35.48    3773   26.82   15133    0.95    0.70
  65287  412099 20240529 84108    6.07    6.08   17.17   8.28 7.72      95   35.49    3773   26.82   15134    0.93    0.53
  65285  412104 20240529 84122    7.09    7.11   17.15   8.27 7.69      94   35.47    3773   26.82   15132    0.90    0.61
  65284  412105 20240529 84137    8.00    8.02   17.16   8.28 7.69      94   35.48    3773   26.82   15134    1.04    0.62
  65288  412109 20240529 84212    9.06    9.06   17.10   8.26 7.50      92   35.42    3772   26.81   15127    0.79    0.67
  65291  412121 20240529 84336   10.00   10.01   14.83   8.00 3.61      42   34.66    3885   27.71   15654    0.39    0.56
  65292  412120 20240529 84406   10.94   10.93   14.06   7.96 3.41      40   34.28    3911   27.93   15779    0.41    0.54
  65293  412127 20240529 84521   11.98   11.96   13.34   7.92 2.71      31   33.78    3920   28.00   15821    0.20    0.48
  65292  412113 20240529 84607   13.12   13.12   13.10   7.94 2.86      33   33.59    3920   28.00   15824    0.19    0.49
  65298  412117 20240529 84650   14.10   14.09   12.97   7.92 2.61      30   33.52    3923   28.02   15839    0.13    0.62
