# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 29-05-2024 10:29:28
#X: 56385 - Y: 420498
#00 DONARLOCATIE: GTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1010>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  56385  420498 20240529 102959    1.03    1.03   16.71   8.24 7.32      89   35.23    3784   26.91   15187    0.85    0.89
  56384  420521 20240529 103027    1.96    1.96   16.70   8.24 7.31      89   35.22    3784   26.91   15185    0.74    0.98
  56382  420525 20240529 103103    3.01    3.02   16.67   8.23 7.27      88   35.19    3783   26.91   15183    0.76    0.99
  56378  420528 20240529 103117    4.03    4.05   16.67   8.24 7.26      88   35.19    3784   26.91   15184    0.71    1.11
  56372  420533 20240529 103130    4.99    5.00   16.68   8.24 7.27      88   35.20    3784   26.91   15183    0.74    1.07
  56367  420535 20240529 103144    5.97    5.99   16.67   8.24 7.26      88   35.20    3784   26.91   15185    0.69    1.00
  56364  420537 20240529 103159    7.12    7.12   16.68   8.24 7.26      88   35.21    3784   26.91   15184    0.66    0.86
  56366  420540 20240529 103214    8.04    8.05   16.69   8.24 7.26      88   35.21    3784   26.91   15185    0.60    0.94
  56375  420542 20240529 103229    9.00    8.99   16.69   8.25 7.27      88   35.23    3786   26.92   15193    0.98    1.30
  56381  420544 20240529 103244   10.04   10.06   16.68   8.25 7.28      88   35.23    3786   26.93   15196    0.70    1.14
  56381  420542 20240529 103357   11.06   11.06   15.38   7.98 2.93      35   35.58    3938   28.14   15896    1.05    0.94
  56384  420520 20240529 103457   12.02   12.04   14.34   7.88 1.69      20   35.24    3995   28.59   16161    0.15    0.62
  56389  420517 20240529 103517   12.90   12.95   14.23   7.88 1.69      20   35.29    4010   28.71   16231    0.16    0.48
