# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 29-05-2024 09:36:53
#X: 59095 - Y: 414920
#00 DONARLOCATIE: GTS-13
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1010>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  59095  414920 20240529 93702    1.10    1.11   16.95   8.37 8.50     104   35.47    3790   26.96   15211    3.60    0.90
  59092  414932 20240529 93720    1.96    1.96   16.94   8.37 8.48     104   35.46    3790   26.96   15211    3.47    0.83
  59091  414940 20240529 93749    3.01    3.03   16.95   8.37 8.46     103   35.47    3790   26.96   15211    3.83    0.87
  59090  414943 20240529 93832    4.05    4.17   16.95   8.37 8.49     104   35.47    3790   26.96   15210    4.03    0.85
  59098  414950 20240529 93852    5.01    5.00   16.96   8.37 8.47     103   35.48    3790   26.96   15212    4.50    0.84
  59103  414953 20240529 93905    5.99    6.00   16.95   8.37 8.45     103   35.48    3790   26.96   15213    3.62    0.81
  59107  414953 20240529 93920    7.09    7.10   16.95   8.37 8.42     103   35.48    3791   26.96   15214    3.91    0.78
  59119  414962 20240529 93959    8.05    8.07   16.96   8.37 8.11      99   35.48    3790   26.96   15212    3.57    0.74
  59120  414982 20240529 94102    9.10    9.13   14.66   7.99 3.37      40   34.81    3917   27.97   15802    0.35    0.56
  59120  414993 20240529 94148   10.01   10.01   14.67   7.99 3.13      37   35.02    3940   28.15   15904    0.56    0.61
  59113  415005 20240529 94233   10.94   10.96   14.39   7.99 3.10      36   34.80    3940   28.15   15909    0.31    0.57
  59106  414999 20240529 94323   12.00   12.01   14.08   7.99 3.10      36   34.53    3938   28.14   15901    0.29    0.46
  59109  415002 20240529 94401   13.03   13.02   13.90   7.98 3.09      36   34.37    3936   28.12   15894    0.23    0.43
  59103  415011 20240529 94435   13.95   13.98   13.88   7.99 3.04      35   34.39    3941   28.16   15914    0.26    0.57
