# VERTIKAAL 9 M.C.ECOS 8 VERTIKAAL
* 29-05-2024 11:01:39
#X: 53011 - Y: 420345
#00 DONARLOCATIE: GTS-07
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1009>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53011  420345 20240529 110157    1.08    1.08   16.68   8.34 8.11      99   35.53    3819   27.19   15345    2.36    0.92
  53010  420331 20240529 110219    1.96    1.97   16.67   8.34 8.11      99   35.53    3820   27.19   15347    2.28    0.80
  53010  420328 20240529 110233    3.01    3.01   16.66   8.34 8.11      99   35.53    3820   27.20   15350    2.40    0.73
  53007  420330 20240529 110250    3.98    4.00   16.66   8.34 8.10      98   35.53    3820   27.20   15351    2.30    0.80
  53008  420330 20240529 110304    4.94    4.93   16.66   8.34 8.09      98   35.53    3821   27.20   15352    2.48    0.68
  53005  420328 20240529 110334    5.96    5.96   16.58   8.33 7.95      97   35.53    3828   27.26   15385    3.17    0.80
  52998  420323 20240529 110355    7.06    7.07   16.56   8.32 7.89      96   35.54    3831   27.28   15400    2.29    0.83
  52994  420319 20240529 110410    7.97    7.97   16.56   8.33 7.87      96   35.54    3831   27.28   15398    2.42    0.74
  52988  420321 20240529 110443    9.02    9.02   16.53   8.31 7.68      93   35.56    3835   27.31   15416    1.75    0.84
  52987  420321 20240529 110503   10.00   10.03   16.51   8.31 7.64      93   35.53    3834   27.31   15414    2.01    0.80
