# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 29-05-2024 08:16:53
#X: 67375 - Y: 411359
#00 DONARLOCATIE: GTS-18
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1009>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  67375  411359 20240529 81706    1.06    1.05   17.02   8.28 8.04      98   35.10    3744   26.59   15001    2.05    0.85
  67353  411376 20240529 81733    2.01    2.01   17.02   8.28 8.04      98   35.10    3744   26.59   15001    2.58    0.82
  67353  411373 20240529 81752    2.96    2.96   17.03   8.28 8.02      98   35.12    3745   26.60   15007    2.47    0.85
  67362  411376 20240529 81819    4.03    4.05   17.05   8.28 8.05      98   35.17    3749   26.63   15024    2.10    0.87
  67365  411379 20240529 81836    5.02    5.03   17.05   8.28 8.05      98   35.16    3748   26.63   15021    2.56    0.88
  67365  411381 20240529 81850    6.04    6.03   17.05   8.28 8.05      98   35.17    3749   26.63   15023    2.30    0.83
  67365  411373 20240529 81915    6.99    6.99   17.04   8.28 7.99      98   35.18    3752   26.65   15036    2.02    0.81
  67363  411373 20240529 81933    8.06    8.06   17.03   8.28 7.96      97   35.18    3752   26.65   15037    2.26    0.88
  67358  411369 20240529 82022    9.02    9.05   16.95   8.25 7.56      92   35.17    3757   26.70   15062    2.01    0.96
  67370  411370 20240529 82150   10.04   10.07   15.56   8.01 3.93      47   34.88    3845   27.40   15471    0.75    1.24
  67380  411375 20240529 82302   11.00   11.00   15.26   7.98 3.29      39   34.77    3859   27.51   15533    0.75    1.11
  67378  411378 20240529 82349   12.04   12.03   14.65   7.92 2.58      30   34.48    3881   27.68   15635    0.66    0.91
