# VERTIKAAL 1 M.C.ECOS 8 VERTIKAAL
* 29-05-2024 08:03:29
#X: 69276 - Y: 410950
#06 PROJECTCODE: GTS
#00 DONARLOCATIE: GTS-20
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: GREVELINGEN
#22 STARTPUNT: GTS-20
#23 EINDPUNT: GTS-02
#51 OPDRACHTGEVER: ZLXXAXAMDBG
#52 BEHEERDER: ZLXXAXBMDBG
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1009>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  69276  410950 20240529 80339    1.07    1.08   16.78   8.27 7.90      96   34.50    3700   26.25   14805    2.12    0.95
  69274  410957 20240529 80403    2.02    2.03   16.79   8.27 7.97      97   34.49    3698   26.23   14794    2.14    0.95
  69273  410967 20240529 80423    2.98    2.99   16.79   8.27 7.97      97   34.51    3700   26.25   14805    2.41    0.88
  69269  410972 20240529 80437    4.06    4.07   16.79   8.27 7.93      96   34.51    3700   26.25   14805    2.19    0.88
  69267  410971 20240529 80453    5.04    5.05   16.79   8.27 7.91      96   34.53    3702   26.27   14815    2.02    0.83
  69265  410967 20240529 80508    5.97    5.97   16.79   8.27 7.90      96   34.52    3702   26.26   14812    2.01    0.88
