# VERTIKAAL 11 Roompot
* 21-08-2025 11:12:30
#X: 56384 - Y: 420580
#00 DONARLOCATIE: GTS-10
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  56384  420580 20250821 111242    -103   13.21   20.45   7.74 6.01      80   43.38    4297   30.99    0.41      0.78
  56384  420580 20250821 111257    -201   12.34   20.45   7.74 6.00      80   43.38    4297   30.99    0.64      0.86
  56384  420580 20250821 111315    -296   11.34   20.45   7.74 5.99      80   43.39    4297   30.99    0.44      0.78
  56384  420580 20250821 111331    -402   10.29   20.45   7.74 5.98      79   43.38    4297   30.99    0.50      0.80
  56384  420580 20250821 111352    -504    9.22   20.45   7.74 5.99      79   43.39    4298   30.99    0.59      0.83
  56384  420580 20250821 111408    -600    8.23   20.45   7.74 5.97      79   43.38    4297   30.99    0.49      0.72
  56384  420580 20250821 111423    -699    7.38   20.45   7.74 5.98      79   43.38    4297   30.99    0.47      0.80
  56384  420580 20250821 111444    -802    6.29   20.45   7.74 5.95      79   43.38    4297   30.98    0.44      0.81
  56384  420580 20250821 111458    -906    5.29   20.45   7.74 5.98      79   43.39    4298   30.99    0.51      0.85
  56384  420580 20250821 111514   -1002    4.32   20.44   7.74 5.97      79   43.37    4297   30.99    0.50      0.87
  56384  420580 20250821 111528   -1100    3.25   20.44   7.74 5.96      79   43.38    4297   30.99    0.44      0.88
  56384  420580 20250821 111545   -1203    2.18   20.44   7.74 5.94      79   43.37    4297   30.98    0.41      1.04
  56384  420580 20250821 111602   -1304    1.10   20.44   7.74 5.93      79   43.38    4297   30.99    0.65      0.87
