# VERTIKAAL 10 Roompot
* 21-08-2025 10:52:01
#X: 57579 - Y: 418837
#00 DONARLOCATIE: GTS-11
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  57579  418838 20250821 105213     -98    1.19   21.08   7.86 6.35      85   43.98    4300   31.00    1.03      0.86
  57579  418838 20250821 105228    -203   13.40   21.08   7.86 6.36      85   43.98    4300   31.00    1.18      0.88
  57579  418838 20250821 105243    -296   12.50   21.07   7.86 6.36      85   43.97    4299   31.00    1.28      0.93
  57579  418838 20250821 105302    -403   11.52   21.07   7.86 6.34      85   43.97    4299   31.00    1.12      1.03
  57579  418838 20250821 105317    -500   10.65   21.07   7.86 6.33      85   43.97    4299   31.00    1.22      0.96
  57579  418838 20250821 105349    -602    9.60   21.07   7.85 6.14      82   43.97    4299   31.00    1.08      0.86
  57579  418838 20250821 105419    -696    8.31   20.86   7.79 5.88      79   43.77    4298   30.99    0.64      1.01
  57579  418838 20250821 105502    -800    7.18   20.77   7.74 5.08      68   43.68    4298   30.99    0.49      1.05
  57579  418838 20250821 105519    -901    6.08   20.60   7.72 4.91      65   43.55    4300   31.01    0.41      1.02
  57579  418838 20250821 105543   -1004    4.93   20.71   7.73 4.96      66   43.65    4300   31.01    0.36      1.03
  57579  418838 20250821 105608   -1105    3.84   20.53   7.71 5.04      67   43.47    4299   31.00    0.35      0.85
  57579  418838 20250821 105651   -1199    3.02   20.40   7.66 4.65      62   43.34    4298   30.99    0.28      0.89
  57579  418838 20250821 105727   -1300    1.93   20.34   7.70 5.43      72   43.29    4298   31.00    0.30      0.90
  57579  418838 20250821 105746   -1400    1.01   20.30   7.73 5.49      73   43.29    4301   31.02    0.33      0.89
