# VERTIKAAL 3 Roompot
* 21-08-2025 07:59:16
#X: 67388 - Y: 411361
#00 DONARLOCATIE: GTS-18
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  67387  411361 20250821 75926     -99   11.37   21.26   7.93 7.06      95   43.90    4275   30.80    2.20      0.98
  67387  411361 20250821 75945    -204   10.51   21.27   7.93 7.11      96   43.90    4274   30.80    2.08      0.93
  67387  411361 20250821 80002    -300    9.53   21.28   7.93 7.10      96   43.91    4275   30.80    1.96      0.93
  67387  411361 20250821 80018    -404    8.63   21.28   7.93 7.08      95   43.91    4274   30.80    1.91      1.03
  67387  411361 20250821 80035    -501    7.73   21.29   7.93 7.07      95   43.92    4275   30.81    1.83      0.95
  67387  411361 20250821 80052    -601    6.67   21.29   7.93 7.06      95   43.92    4275   30.81    1.97      0.88
  67387  411361 20250821 80110    -696    5.70   21.54   7.89 6.98      95   44.28    4288   30.91    3.25      1.22
  67387  411361 20250821 80131    -801    4.65   21.66   7.89 7.03      95   44.62    4311   31.09    3.99      1.24
  67387  411361 20250821 80203    -898    3.73   21.67   7.88 6.71      91   44.65    4312   31.10    3.62      1.34
  67387  411361 20250821 80248   -1002    2.85   21.48   7.81 5.68      77   44.42    4306   31.05    2.43      1.31
  67387  411361 20250821 80331   -1101    1.89   21.34   7.76 5.18      70   44.25    4302   31.03    1.93      1.24
  67387  411361 20250821 80443   -1203    1.00   21.05   7.68 4.20      56   43.91    4295   30.96    0.91      1.13
