# VERTIKAAL 19 Roompot
* 21-08-2025 13:47:13
#X: 47992 - Y: 418352
#00 DONARLOCATIE: GTS-02
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  47992  418352 20250821 134723    -100   15.65   21.08   7.96 7.56     101   43.78    4279   30.84    1.54      1.67
  47992  418352 20250821 134738    -201   15.26   21.09   7.96 7.56     102   43.79    4280   30.85    1.17      1.71
  47992  418352 20250821 134756    -301   14.57   21.08   7.96 7.54     101   43.78    4279   30.84    1.62      1.81
  47992  418352 20250821 134811    -398   13.77   21.07   7.96 7.53     101   43.76    4279   30.84    1.53      1.77
  47992  418352 20250821 134834    -500   13.06   21.08   7.96 7.52     101   43.77    4279   30.84    1.41      1.78
  47992  418352 20250821 134900    -604   12.65   21.07   7.96 7.51     101   43.75    4278   30.83    1.63      1.98
  47992  418352 20250821 134917    -701   11.59   21.05   7.96 7.49     100   43.73    4278   30.83    1.47      1.96
  47992  418352 20250821 134934    -806   11.15   21.04   7.96 7.50     101   43.72    4277   30.82    1.59      2.11
  47992  418352 20250821 134949    -905   10.38   21.03   7.95 7.49     100   43.72    4278   30.83    1.63      2.03
  47992  418352 20250821 135013    -998    9.19   20.99   7.95 7.41      99   43.67    4277   30.82    1.27      1.91
  47992  418352 20250821 135054   -1100    7.30   20.97   7.92 7.04      94   43.66    4278   30.83    1.05      1.89
  47992  418352 20250821 135136   -1202    5.42   20.96   7.87 6.46      87   43.76    4289   30.92    0.65      1.67
  47992  418352 20250821 135152   -1303    4.55   20.91   7.86 6.33      85   43.81    4297   30.99    0.84      1.50
  47992  418352 20250821 135212   -1401    3.77   20.95   7.86 6.39      86   43.90    4303   31.03    0.57      1.44
  47992  418352 20250821 135310   -1497    2.31   20.74   7.81 5.76      77   43.77    4309   31.08    0.44      1.30
  47992  418352 20250821 135411   -1600    2.27   19.74   7.54 2.27      30   42.96    4320   31.17    0.34      2.83
  47992  418352 20250821 135452   -1701    2.27   18.73   7.44 0.44       6   42.01    4317   31.15    0.13      4.29
