# VERTIKAAL 9 Roompot
* 21-08-2025 10:31:00
#X: 57978 - Y: 417102
#00 DONARLOCATIE: GTS-12
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  57978  417102 20250821 103111    -102   18.95   21.18   7.88 7.16      96   44.07    4299   31.00    1.51      1.02
  57978  417102 20250821 103126    -202   17.74   21.18   7.88 7.14      96   44.07    4299   31.00    1.70      0.98
  57978  417102 20250821 103141    -299   16.66   21.18   7.88 7.13      96   44.07    4300   31.00    1.63      0.92
  57978  417102 20250821 103156    -400   15.50   21.17   7.88 7.11      96   44.06    4299   31.00    1.32      0.88
  57978  417102 20250821 103212    -500   14.57   21.17   7.88 7.11      96   44.07    4300   31.00    1.26      0.93
  57978  417102 20250821 103228    -601   13.40   21.14   7.87 7.04      95   44.03    4299   31.00    1.31      1.01
  57978  417102 20250821 103246    -701   12.88   21.10   7.86 6.98      94   44.00    4299   31.00    1.21      0.91
  57978  417102 20250821 103302    -800   12.71   21.10   7.86 6.92      93   43.99    4299   31.00    1.38      0.86
  57978  417102 20250821 103317    -900   11.93   21.07   7.86 6.89      93   43.97    4299   31.00    1.09      0.88
  57978  417102 20250821 103334   -1000   10.67   21.07   7.86 6.88      92   43.97    4299   31.00    1.12      0.92
  57978  417102 20250821 103348   -1102    9.19   21.06   7.86 6.88      92   43.96    4299   31.00    1.12      1.03
  57978  417102 20250821 103407   -1202    8.26   21.05   7.86 6.87      92   43.95    4299   31.00    1.21      0.95
  57978  417102 20250821 103422   -1298    7.21   21.04   7.85 6.87      92   43.94    4299   31.00    1.26      0.98
  57978  417102 20250821 103438   -1401    5.75   21.04   7.85 6.86      92   43.94    4299   31.00    0.96      0.89
  57978  417102 20250821 103453   -1504    4.23   21.01   7.85 6.82      92   43.91    4299   31.00    0.95      1.01
  57978  417102 20250821 103534   -1600    3.55   20.95   7.83 6.56      88   43.86    4299   31.00    0.95      0.96
  57978  417102 20250821 103604   -1702    2.28   20.82   7.78 5.88      79   43.72    4298   30.99    0.69      0.96
  57978  417102 20250821 103619   -1801    1.70   20.76   7.76 5.82      78   43.67    4298   30.99    0.57      0.97
  57978  417102 20250821 103721   -1899    1.70   20.31   7.57 3.14      42   43.23    4294   30.96    0.14      1.64
