# VERTIKAAL 2 Roompot
* 21-08-2025 07:46:51
#X: 68798 - Y: 411258
#00 DONARLOCATIE: GTS-19
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  68799  411258 20250821 74701    -101   11.29   21.21   7.94 7.72     104   43.89    4279   30.84    4.10      1.17
  68799  411258 20250821 74721    -202   10.49   21.23   7.94 7.69     104   43.92    4280   30.85    4.56      1.38
  68799  411258 20250821 74741    -304    9.00   21.30   7.92 7.64     103   44.02    4284   30.88    4.08      1.22
  68799  411258 20250821 74812    -403    7.74   21.55   7.89 7.17      97   44.47    4305   31.05    4.08      1.40
  68799  411258 20250821 74838    -500    7.05   21.53   7.89 7.07      96   44.48    4308   31.07    3.56      1.64
  68799  411258 20250821 74930    -600    6.22   21.48   7.88 6.98      95   44.44    4308   31.07    3.15      1.40
  68799  411258 20250821 74947    -699    5.04   21.47   7.88 6.96      94   44.44    4309   31.08    3.45      1.37
  68799  411258 20250821 75004    -801    3.48   21.49   7.89 6.97      94   44.45    4309   31.08    3.36      1.44
  68799  411258 20250821 75025    -898    2.04   21.46   7.89 6.98      94   44.44    4309   31.08    3.79      1.48
  68799  411258 20250821 75045   -1001    0.75   21.42   7.89 6.97      94   44.40    4310   31.08    3.31      1.12
