# VERTIKAAL 18 Roompot
* 21-08-2025 13:21:59
#X: 48809 - Y: 418171
#00 DONARLOCATIE: GTS-03
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  48809  418172 20250821 132209     -96   42.82   21.11   7.96 7.70     103   43.86    4285   30.89    1.17      2.05
  48809  418172 20250821 132224    -201   42.11   21.11   7.96 7.69     103   43.85    4284   30.88    1.50      1.99
  48809  418172 20250821 132239    -302   41.22   21.10   7.96 7.67     103   43.86    4285   30.89    1.77      1.84
  48809  418172 20250821 132256    -406   40.25   21.10   7.96 7.68     103   43.85    4285   30.88    1.85      1.84
  48809  418172 20250821 132312    -505   39.26   21.10   7.96 7.66     103   43.86    4286   30.89    1.61      1.79
  48809  418172 20250821 132328    -605   38.53   21.10   7.96 7.64     103   43.87    4287   30.90    1.77      1.70
  48809  418172 20250821 132346    -700   37.50   21.09   7.95 7.61     102   43.87    4287   30.90    1.57      1.85
  48809  418172 20250821 132403    -802   36.51   21.09   7.95 7.60     102   43.88    4289   30.91    1.87      1.88
  48809  418172 20250821 132421    -903   35.42   21.08   7.95 7.57     102   43.87    4289   30.92    1.71      1.90
  48809  418172 20250821 132437   -1004   34.72   21.07   7.95 7.53     101   43.87    4289   30.92    1.81      2.04
  48809  418172 20250821 132503   -1102   33.56   21.08   7.95 7.53     101   43.87    4289   30.92    1.45      1.59
  48809  418172 20250821 132518   -1200   32.74   21.07   7.95 7.52     101   43.88    4290   30.92    1.60      1.74
  48809  418172 20250821 132545   -1302   31.71   21.03   7.93 7.32      98   43.89    4295   30.97    1.34      1.51
  48809  418172 20250821 132622   -1400   30.81   20.88   7.87 6.85      92   43.85    4305   31.04    0.75      1.37
  48809  418172 20250821 132706   -1506   29.84   20.59   7.79 5.52      74   43.66    4311   31.10    0.44      1.37
  48809  418172 20250821 132740   -1605   28.76   20.47   7.76 5.09      68   43.57    4313   31.11    0.70      1.70
  48809  418172 20250821 132851   -1700   27.94   17.90   7.44 0.41       5   41.22    4313   31.12    0.09      3.50
  48809  418172 20250821 132907   -1800   26.94   17.30   7.44 0.32       4   40.62    4306   31.06    0.02      2.19
  48809  418172 20250821 132925   -1900   25.77   16.44   7.45 0.27       3   39.76    4296   30.99    0.02      1.51
  48809  418172 20250821 132941   -2004   24.73   15.87   7.45 0.24       3   39.21    4292   30.95    0.10      1.42
  48809  418172 20250821 133000   -2103   23.74   15.60   7.44 0.21       3   38.95    4289   30.93    0.07      1.54
  48809  418172 20250821 133016   -2201   22.80   15.33   7.44 0.20       2   38.62    4280   30.86    0.07      1.37
  48809  418172 20250821 133031   -2296   21.70   15.28   7.43 0.18       2   38.57    4279   30.85    0.03      1.33
  48809  418172 20250821 133047   -2402   20.53   15.25   7.43 0.17       2   38.54    4279   30.85    0.02      1.40
  48809  418172 20250821 133102   -2502   20.11   15.03   7.43 0.16       2   38.37    4281   30.87    0.04      1.23
  48809  418172 20250821 133125   -2606   17.90   14.46   7.42 0.15       2   37.74    4267   30.75    0.09      1.24
  48809  418172 20250821 133147   -2709   18.08   14.45   7.42 0.14       2   37.72    4266   30.75    0.13      1.23
  48809  418172 20250821 133205   -2804   16.83   14.43   7.42 0.13       2   37.71    4266   30.75    0.07      1.15
  48809  418172 20250821 133224   -2901   15.90   14.19   7.41 0.12       1   37.47    4262   30.72    0.07      1.17
  48809  418172 20250821 133241   -2991   14.92   13.80   7.40 0.12       1   37.08    4257   30.68    0.07      1.16
  48809  418172 20250821 133300   -3104   13.80   13.25   7.39 0.11       1   36.55    4250   30.62    0.03      1.02
  48809  418172 20250821 133320   -3202   12.69   12.86   7.38 0.10       1   36.17    4245   30.58    0.04      1.04
  48809  418172 20250821 133336   -3300   13.92   12.22   7.37 0.10       1   35.57    4238   30.53    0.06      1.09
  48809  418172 20250821 133401   -3407   10.62   11.52   7.35 0.09       1   34.91    4229   30.46    0.09      1.15
  48809  418172 20250821 133428   -3507    9.10   11.11   7.34 0.08       1   34.48    4221   30.40    0.06      1.08
  48809  418172 20250821 133445   -3605    7.90   10.92   7.33 0.08       1   34.30    4219   30.38    0.10      1.16
  48809  418172 20250821 133459   -3703    6.88   10.85   7.33 0.07       1   34.22    4216   30.36    0.06      1.16
  48809  418172 20250821 133515   -3803    5.30   10.71   7.32 0.07       1   34.09    4214   30.34    0.06      1.25
  48809  418172 20250821 133531   -3902    3.69   10.67   7.32 0.07       1   34.04    4212   30.32    0.08      1.13
  48809  418172 20250821 133547   -4005    3.14   10.62   7.31 0.07       1   34.01    4213   30.33    0.09      1.32
  48809  418172 20250821 133615   -4102    3.04   10.59   7.32 0.06       1   33.97    4211   30.32    0.03      1.30
  48809  418172 20250821 133641   -4203    2.31   10.54   7.31 0.06       1   33.92    4211   30.32    0.12      1.22
  48809  418172 20250821 133657   -4298    1.32   10.52   7.31 0.06       1   33.90    4210   30.31    0.13      1.38
