# VERTIKAAL 7 Roompot
* 21-08-2025 09:27:34
#X: 61372 - Y: 412865
#00 DONARLOCATIE: GTS-14
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  61371  412866 20250821 92750     -99    9.79   21.60   7.97 7.25      98   44.26    4280   30.85    1.53      1.04
  61371  412866 20250821 92806    -203    8.78   21.60   7.96 7.25      98   44.26    4280   30.85    1.45      1.04
  61371  412866 20250821 92821    -300    7.80   21.60   7.97 7.26      98   44.26    4281   30.85    1.42      1.01
  61371  412866 20250821 92835    -398    6.74   21.60   7.97 7.26      98   44.27    4281   30.85    1.46      1.15
  61371  412866 20250821 92857    -501    4.36   21.59   7.97 7.28      99   44.27    4282   30.86    1.38      1.06
  61371  412866 20250821 92918    -599    4.68   21.59   7.97 7.24      98   44.27    4282   30.86    1.47      1.07
  61371  412866 20250821 92933    -703    3.62   21.57   7.97 7.23      98   44.26    4283   30.87    1.48      0.97
  61371  412866 20250821 92949    -801    2.63   21.50   7.98 7.19      97   44.23    4286   30.89    1.16      1.01
  61371  412866 20250821 93008    -901    1.54   21.39   7.98 7.10      96   44.22    4295   30.96    0.78      1.04
  61371  412866 20250821 93023   -1001    0.75   21.36   7.98 7.06      95   44.21    4296   30.97    0.63      1.00
