# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 01-05-2024 09:32:55
#X: 58197 - Y: 416939
#00 DONARLOCATIE: GTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1010>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  58197  416939 20240501 93303    0.99    1.00   13.02   8.39 11.8     134   32.59    3811   27.14   15327    0.82    0.63
  58154  417000 20240501 93400    1.97    1.98   12.49   8.38 11.6     130   32.22    3814   27.17   15346    1.96    0.59
  58122  417029 20240501 93518    3.00    3.01   12.09   8.35 11.1     123   31.91    3814   27.17   15347    3.33    0.59
  58094  417051 20240501 93618    4.00    3.99   11.92   8.34 10.8     120   31.76    3812   27.15   15339    2.53    0.75
  58064  417077 20240501 93717    4.97    5.00   11.66   8.32 10.5     115   31.56    3812   27.15   15340    1.69    0.61
  58058  417085 20240501 93738    6.01    6.01   11.45   8.31 10.5     115   31.41    3813   27.16   15347    1.27    0.74
  58037  417110 20240501 93856    7.03    7.04   11.31   8.29 10.0     110   31.30    3812   27.15   15341    1.14    0.57
  58024  417124 20240501 93949    8.01    8.01   11.06   8.26 9.68     105   31.15    3817   27.19   15364    1.22    0.51
  58019  417128 20240501 94019    8.94    8.97   11.02   8.28 9.80     106   31.14    3820   27.22   15378    1.64    0.60
  58009  417134 20240501 94117   10.06   10.07   10.89   8.25 9.48     102   31.05    3821   27.23   15385    1.28    0.58
  58004  417131 20240501 94158   10.97   11.00   10.78   8.23 9.35     101   30.99    3824   27.25   15399    1.06    0.52
  58004  417135 20240501 94252   12.04   12.02   10.62   8.20 9.01      97   30.90    3828   27.29   15420    0.17    0.55
  58003  417134 20240501 94325   12.94   12.96   10.60   8.19 8.91      96   30.89    3829   27.29   15422    0.43    0.49
  58003  417135 20240501 94351   14.03   14.07   10.57   8.19 8.89      95   30.88    3829   27.29   15425    0.25    0.32
  58004  417135 20240501 94407   15.11   15.10   10.57   8.19 8.87      95   30.87    3830   27.30   15427    0.29    0.49
  58004  417136 20240501 94424   16.12   16.22   10.56   8.19 8.84      95   30.87    3831   27.30   15430    0.32    0.44
  58003  417137 20240501 94443   17.04   17.02   10.55   8.19 8.81      94   30.87    3831   27.31   15431    0.18    0.41
  58002  417137 20240501 94501   17.96   17.95   10.54   8.19 8.80      94   30.87    3831   27.31   15434    0.32    0.54
  58003  417135 20240501 94543   19.06   19.05   10.52   8.18 8.74      94   30.86    3832   27.31   15435    0.25    0.41
  58004  417132 20240501 94606   19.95   19.98   10.51   8.18 8.63      92   30.85    3831   27.31   15434    0.21    0.36
