# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 24-06-2024 13:08:58
#X: 48039 - Y: 396625
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1021>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48039  396625 20240624 130907    1.00    1.01   20.86   8.22 9.98     129   37.71    3704   26.26   14798    0.65    0.74
  48044  396618 20240624 130939    2.04    2.04   20.42   8.23 10.0     129   37.41    3708   26.30   14819    1.24    0.85
  48045  396617 20240624 130957    3.01    3.01   20.29   8.22 10.0     129   37.35    3713   26.33   14841    1.46    0.74
  48051  396615 20240624 131106    3.98    4.00   18.85   8.16 9.10     115   38.22    3917   27.95   15778    1.93    1.40
  48055  396612 20240624 131149    5.07    5.07   18.49   8.14 8.85     111   38.35    3962   28.31   15984    1.47    1.39
  48057  396610 20240624 131231    6.02    6.01   18.42   8.13 8.67     109   38.37    3969   28.36   16017    1.48    1.44
  48058  396610 20240624 131340    7.05    7.06   18.04   8.09 8.07     100   38.23    3987   28.51   16105    1.04    1.47
  48058  396611 20240624 131409    7.99    8.03   17.94   8.09 7.97      99   38.13    3986   28.50   16099    1.14    1.56
  48055  396616 20240624 131500    9.04    9.06   17.77   8.07 7.75      96   37.97    3984   28.49   16092    0.80    1.21
  48054  396618 20240624 131516    9.95    9.94   17.77   8.07 7.72      96   37.97    3985   28.49   16093    0.88    1.53
  48053  396624 20240624 131603   11.03   11.02   17.71   8.06 7.57      94   37.97    3989   28.53   16116    0.90    1.23
  48051  396629 20240624 131706   12.09   12.13   17.56   8.05 7.26      90   37.94    3999   28.61   16161    0.63    1.41
  48050  396629 20240624 131748   12.96   12.97   17.51   8.04 7.15      88   37.95    4004   28.65   16186    0.91    1.50
  48050  396626 20240624 131830   14.03   14.01   17.48   8.03 7.05      87   37.97    4009   28.69   16206    0.75    1.41
