# VERTIKAAL 17 M.C.ECOS 8 VERTIKAAL
* 24-06-2024 13:25:01
#X: 49134 - Y: 395853
#00 DONARLOCATIE: VTS-17
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1021>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49134  395853 20240624 132509    0.95    0.96   20.66   8.20 9.52     123   37.72    3720   26.39   14871    0.66    0.73
  49153  395852 20240624 132557    2.01    2.03   20.36   8.21 9.67     124   37.66    3737   26.53   14952    1.07    0.70
  49155  395852 20240624 132634    3.01    2.99   20.01   8.20 9.63     123   37.78    3777   26.84   15135    1.39    0.82
  49158  395848 20240624 132728    3.94    3.95   18.62   8.13 8.55     107   38.33    3947   28.19   15918    1.25    1.11
  49160  395850 20240624 132755    4.96    4.97   18.38   8.12 8.54     107   38.36    3972   28.39   16030    1.11    1.27
  49165  395856 20240624 132821    5.97    5.99   18.27   8.12 8.43     105   38.40    3985   28.50   16094    0.95    1.40
  49168  395858 20240624 132844    7.04    7.06   18.17   8.11 8.33     104   38.45    4000   28.61   16160    1.05    1.63
  49173  395860 20240624 132920    7.98    8.00   18.07   8.09 8.15     102   38.47    4010   28.69   16206    0.91    2.09
  49178  395861 20240624 132954    9.11    9.13   18.08   8.09 8.06     100   38.48    4011   28.70   16211    0.85    1.74
  49181  395861 20240624 133013   10.23   10.24   18.05   8.09 8.08     101   38.52    4017   28.75   16242    0.65    1.87
