# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 24-06-2024 10:53:27
#X: 37377 - Y: 393873
#00 DONARLOCATIE: VTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1021>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  37377  393873 20240624 105440    1.01    1.04   20.11   8.21 9.55     122   36.59    3651   25.85   14564    1.28    0.92
  37379  393863 20240624 105502    1.96    1.96   19.88   8.21 9.57     121   36.46    3655   25.88   14584    2.24    1.09
  37390  393854 20240624 105638    2.98    2.98   19.58   8.15 8.74     110   36.20    3652   25.86   14573    2.44    1.08
  37392  393851 20240624 105714    3.97    3.97   19.35   8.13 8.41     106   36.19    3669   26.00   14651    2.48    0.99
  37394  393846 20240624 105806    5.01    5.03   18.46   8.05 7.28      90   36.08    3729   26.47   14926    2.89    0.86
  37404  393844 20240624 105937    5.98    5.98   17.78   8.01 6.56      81   36.77    3857   27.48   15509    1.59    0.52
  37399  393841 20240624 110020    7.01    7.01   17.59   7.99 6.16      76   36.79    3876   27.63   15596    1.17    0.41
  37391  393833 20240624 110108    8.02    8.01   17.50   7.98 5.93      73   36.72    3875   27.63   15596    0.81    0.59
  37389  393828 20240624 110122    8.98    8.97   17.52   7.98 5.92      73   36.77    3880   27.66   15616    0.72    0.49
  37390  393815 20240624 110223    9.99    9.98   17.30   7.96 5.56      68   36.55    3875   27.63   15597    0.43    0.65
  37391  393810 20240624 110307   10.98   11.00   17.18   7.95 5.34      65   36.43    3872   27.60   15582    0.39    0.50
  37391  393807 20240624 110353   12.00   12.01   17.43   7.97 5.70      70   36.72    3882   27.68   15628    0.69    0.46
  37394  393802 20240624 110418   13.08   13.10   17.39   7.96 5.62      69   36.72    3885   27.70   15640    0.64    0.52
  37398  393797 20240624 110440   14.04   14.05   17.47   7.97 5.71      70   36.81    3889   27.73   15656    0.56    0.48
  37407  393792 20240624 110508   15.08   15.08   17.40   7.97 5.66      69   36.76    3888   27.73   15656    0.50    0.66
  37416  393794 20240624 110549   15.92   15.93   17.37   7.96 5.48      67   36.69    3884   27.69   15634    0.61    0.55
