# VERTIKAAL 6 M.C.ECOS 6 VERTIKAAL
* 10-01-2025 10:45:40
#X: 71700 - Y: 409500
#00 DONARLOCATIE: ZTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par6.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <-->

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  71700  409500 20250110 104549    0.85      --    4.97   8.30 12.1      95    0.96     138    0.79     329    1.28    1.34
  71700  409500 20250110 104612    1.97      --    4.98   8.30 12.1      95    0.97     139    0.79     333    1.25    1.23
  71700  409500 20250110 104633    3.00      --    4.97   8.30 12.1      95    0.97     140    0.79     333    1.23    1.25
  71700  409500 20250110 104655    4.00      --    4.97   8.31 12.1      95    0.98     140    0.80     335    1.22    1.15
  71700  409500 20250110 104715    4.99      --    4.99   8.31 12.1      95    0.99     141    0.80     339    1.23    1.11
  71700  409500 20250110 104730    6.11      --    4.96   8.31 12.1      95    0.99     142    0.81     342    1.23    1.00
  71700  409500 20250110 104754    6.99      --    4.96   8.31 12.1      95    1.00     143    0.81     344    1.21    1.05
  71700  409500 20250110 104816    7.99      --    4.99   8.31 12.1      95    1.00     144    0.82     348    1.18    0.95
  71700  409500 20250110 104840    9.02      --    5.04   8.31 12.0      95    1.01     145    0.82     352    1.15    0.98
  71700  409500 20250110 104904   10.01      --    5.05   8.31 12.0      95    1.01     145    0.82     352    1.16    1.08
  71700  409500 20250110 104924   11.03      --    5.06   8.31 12.0      95    1.02     145    0.83     353    1.16    1.16
  71700  409500 20250110 104954   11.94      --    5.07   8.29 12.0      95    1.11     159    0.91     399    1.05    1.03
  71700  409500 20250110 105024   12.96      --    5.21   8.26 11.9      94    1.21     173    0.99     448    1.06    1.20
  71700  409500 20250110 105052   14.11      --    5.30   8.25 11.8      94    1.29     184    1.06     487    1.04    1.17
  71700  409500 20250110 105120   15.04      --    5.31   8.24 11.8      94    1.34     190    1.09     506    0.99    1.26
  71700  409500 20250110 105140   16.12      --    5.36   8.23 11.7      93    1.38     195    1.13     526    0.99    1.11
  71700  409500 20250110 105255   16.98      --    5.43   8.21 11.6      93    1.43     202    1.17     549    0.98    1.11
  71700  409500 20250110 105314   17.82      --    5.42   8.22                 1.41     200    1.15     542    0.99    1.33    
  71700  409500 20250110 105325   18.11      --    5.51   8.19                 1.45     205    1.18     558    0.98    1.16    
  71700  409500 20250110 105349   18.97      --    5.71   8.11                 1.54     216    1.25     599    0.98    1.14 
