# VERTIKAAL 2 M.C.ECOS 6 VERTIKAAL
* 10-01-2025 08:36:31
#X: 71500 - Y: 392060
#00 DONARLOCATIE: ZTS-34
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par2.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <-->

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  71500  392060 20250110 83639    0.83      --    5.08   8.30 12.1      95    0.98     140    0.79     334    1.18    1.47
  71500  392060 20250110 83708    1.96      --    5.10   8.30 12.1      95    0.98     140    0.79     334    1.23    1.39
  71500  392060 20250110 83727    3.02      --    5.09   8.30 12.1      96    0.98     140    0.79     334    1.17    1.51
  71500  392060 20250110 83743    3.95      --    5.09   8.30 12.1      96    0.98     140    0.79     334    1.16    1.63
  71500  392060 20250110 83805    5.04      --    5.11   8.30 12.1      96    0.98     140    0.79     334    1.21    1.42
  71500  392060 20250110 83835    6.09      --    5.11   8.30 12.1      95    0.98     140    0.79     334    1.14    1.63
  71500  392060 20250110 83851    6.93      --    5.11   8.30 12.1      95    0.98     140    0.79     334    1.10    1.48
  71500  392060 20250110 83911    7.95      --    5.11   8.30 12.1      95    0.98     140    0.79     334    1.12    1.43
  71500  392060 20250110 83932    8.98      --    5.11   8.30 12.1      95    0.98     140    0.79     334    1.13    1.49
  71500  392060 20250110 83955   10.00      --    5.12   8.30 12.1      95    0.98     140    0.79     334    1.18    1.46
  71500  392060 20250110 84018   11.04      --    5.12   8.30 12.1      95    0.98     140    0.79     334    1.15    1.38
  71500  392060 20250110 84037   12.00      --    5.11   8.30 12.1      95    0.98     140    0.79     335    1.17    1.45
  71500  392060 20250110 84059   13.04      --    5.11   8.30 12.1      95    0.98     140    0.80     335    1.14    1.50
  71500  392060 20250110 84120   13.99      --    5.11   8.30 12.0      95    0.99     141    0.80     338    1.14    1.35
  71500  392060 20250110 84151   15.07      --    5.20   8.29 12.0      95    1.04     149    0.85     365    0.96    1.25
  71500  392060 20250110 84209   16.00      --    5.20   8.29 12.0      95    1.06     150    0.86     371    1.03    1.39
  71500  392060 20250110 84227   17.00      --    5.20   8.28 11.9      94    1.12     160    0.92     405    0.96    1.34
  71500  392060 20250110 84253   18.08      --    5.30   8.21 11.8      94    1.43     204    1.18     556    0.96    1.30
  71500  392060 20250110 84345   18.92      --    5.37   8.17 11.5      92    2.00     283    1.66     817    0.95    1.29
