X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,57758;3,629451667;20250623;131524;1,03;21,62;8,07;93,68;6,95;16430,74;-0,59;29,11;4062,98;0,91;1,04;42,03;13,61
51,57807833;3,629246667;20250623;131611;1,72;21,43;8,06;90,95;6,77;16423,76;-0,64;29,09;4061,22;0,87;1,67;41,85;11,21
51,57812167;3,629265;20250623;131630;2,01;20,72;8,03;87,15;6,58;16388,67;-0,55;29,03;4052,69;0,97;2,42;41,15;11
51,57813333;3,6293;20250623;131652;3,01;21,01;8,03;83,45;6,27;16366,97;-0,66;28,99;4048,34;0,92;1,4;41,35;0,32
51,57813333;3,629333333;20250623;131715;3,9;19,82;7,98;80,37;6,16;16502,1;-0,76;29,22;4076,21;1,1;2,02;40,6;9,31
51,57809167;3,629363333;20250623;131744;5,09;20,14;7,98;72,71;5,55;16370,95;-0,67;28,99;4048,11;1,04;1,33;40,6;8,34
51,57803333;3,629383333;20250623;131809;6,23;19,27;7,92;68,82;5,33;16482,7;-0,77;29,18;4071,31;1,25;0,61;40,08;7,61
51,57799333;3,6294;20250623;131830;6,11;19,77;7,94;64,65;4,97;16385,43;-0,75;29,01;4050,79;1,09;1,11;40,31;7,95
51,57796833;3,629403333;20250623;131853;6,97;19,43;7,92;62,62;4,84;16487,77;-0,76;29,19;4072,61;1,14;2,55;40,23;7,02
51,57796;3,629396667;20250623;131911;8;18,59;7,89;57,12;4,48;16496,5;-0,82;29,2;4073,48;0,98;0,36;39,53;5,64
51,57795833;3,629383333;20250623;131928;8,97;17,98;7,91;58,22;4,63;16342,73;-0,76;28,93;4039,31;0,7;0,91;38,67;4,44
51,577965;3,629356667;20250623;131945;10,04;17,96;7,9;58,36;4,64;16354,94;-0,71;28,95;4041,94;0,62;0,21;38,68;3,12
51,57798167;3,629338333;20250623;132010;11,02;17,96;7,9;57,09;4,54;16364,14;-0,76;28,96;4043,94;0,55;0,06;38,7;2,28
51,578;3,629336667;20250623;132028;12,07;18,04;7,89;56,1;4,45;16403,43;-0,75;29,03;4052,58;0,61;0,06;38,85;1,24
51,57802167;3,62935;20250623;132050;12,94;18,04;7,85;50,43;4;16424,94;-0,77;29,07;4057,26;0,67;0,08;38,9;0,42
