X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51.54826711;3.845231152;20250707;83152;1.11;21.05;8.09;94.87;7.01;17232.81;-0.89;30.49;4235.76;1.54;2.07;43.31;-999
51.54826711;3.845231152;20250707;83207;2;21.05;8.09;94.82;7.01;17231.37;-0.89;30.49;4235.45;1.48;2.46;43.3;-999
51.54826711;3.845231152;20250707;83235;3.06;21.06;8.09;94.52;6.98;17232.66;-0.98;30.49;4235.74;1.5;2.18;43.31;-999
51.54826711;3.845231152;20250707;83251;3.97;21.07;8.09;94.38;6.97;17240.56;-0.94;30.5;4237.45;1.49;2.31;43.34;-999
51.54826711;3.845231152;20250707;83305;5.02;21.09;8.08;93.26;6.89;17260.89;-0.97;30.54;4241.85;1.68;2.38;43.4;-999
51.54826711;3.845231152;20250707;83332;6.07;21.25;8.05;89.7;6.59;17390.96;-1.07;30.77;4270.03;1.67;2.16;43.84;-999
51.54826711;3.845231152;20250707;83355;7.01;21.25;8.04;86.06;6.32;17469.26;-1.11;30.9;4286.86;2.3;1.93;44.01;-999
51.54826711;3.845231152;20250707;83418;8.04;21.3;8.02;83.15;6.1;17516.33;-1.09;30.98;4297.03;2.38;1.44;44.16;-999
51.54826711;3.845231152;20250707;83436;9.1;21.32;8.02;81.04;5.94;17529.5;-1.01;31.01;4299.88;2.22;1.36;44.2;-999
51.54826711;3.845231152;20250707;83453;10.02;21.35;8.02;82.14;6.02;17552.27;-1.15;31.04;4304.81;2.48;1.13;44.28;-999
51.54826711;3.845231152;20250707;83512;11.02;21.36;8.01;80.91;5.93;17561.26;-1.02;31.06;4306.75;2.65;1.2;44.32;-999
