X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51.57784987;3.629091339;20250707;113105;1.03;20.75;7.91;80.28;6;16687.1;-0.94;29.54;4117.5;1.36;1.22;41.83;-999
51.57784987;3.629091339;20250707;113125;1.93;20.75;7.91;80.74;6.04;16686.24;-0.95;29.54;4117.31;1.33;1.55;41.83;-999
51.57784987;3.629091339;20250707;113148;2.99;20.74;7.91;80.18;6;16686.55;-0.99;29.54;4117.37;1.3;1.28;41.82;-999
51.57784987;3.629091339;20250707;113208;4.08;20.75;7.91;79.65;5.96;16686.49;-0.99;29.54;4117.36;1.21;1.44;41.83;-999
51.57784987;3.629091339;20250707;113230;5.01;20.75;7.91;80.21;6;16688.66;-0.94;29.55;4117.83;1.41;1.58;41.83;-999
51.57784987;3.629091339;20250707;113248;6.08;20.73;7.9;79.21;5.93;16688.55;-1.05;29.55;4117.78;1.25;1.18;41.81;-999
51.57784987;3.629091339;20250707;113310;7.07;20.73;7.9;78.07;5.84;16690.08;-1.09;29.55;4118.12;1.33;1.31;41.82;-999
51.57784987;3.629091339;20250707;113328;8.02;20.72;7.9;77.96;5.83;16686.7;-1.04;29.54;4117.37;1.28;1.2;41.8;-999
51.57784987;3.629091339;20250707;113354;9.02;20.68;7.89;76.23;5.71;16684.79;-0.96;29.54;4116.91;1.23;1.03;41.76;-999
51.57784987;3.629091339;20250707;113411;10.03;20.66;7.89;75.82;5.68;16684.64;-1.16;29.54;4116.85;1.41;1.07;41.74;-999
51.57784987;3.629091339;20250707;113455;10.99;20.17;7.79;57.84;4.37;16646.67;-1.01;29.47;4108.01;1.17;0.89;41.23;-999
51.57784987;3.629091339;20250707;113518;11.87;20.08;7.78;56.11;4.25;16641.98;-1;29.46;4106.89;1.19;0.52;41.14;-999
51.57784987;3.629091339;20250707;113538;13.07;19.75;7.73;49.62;3.78;16633.26;-1.05;29.44;4104.59;1.04;0.5;40.83;-999
51.57784987;3.629091339;20250707;113618;14.07;19.32;7.65;31.94;2.46;16594.55;-1.2;29.37;4095.66;1.13;0.12;40.37;-999
51.57784987;3.629091339;20250707;113640;14.91;19.28;7.64;29.81;2.29;16590.28;-1.16;29.36;4094.68;5.26;0.13;40.32;-999
