X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51.55303351;3.663293262;20250707;105618;1.07;21.26;7.99;86.56;6.41;16753.11;-0.95;29.66;4132.44;1.85;2;42.44;-999
51.55303351;3.663293262;20250707;105635;2.07;21.27;7.99;86.92;6.44;16754.6;-0.95;29.66;4132.77;1.94;2.07;42.44;-999
51.55303351;3.663293262;20250707;105700;3.04;21.27;7.99;86.69;6.42;16753.58;-0.96;29.66;4132.55;1.96;1.86;42.45;-999
51.55303351;3.663293262;20250707;105722;3.99;21.27;7.99;86.46;6.4;16754.97;-0.89;29.66;4132.86;1.99;1.9;42.45;-999
51.55303351;3.663293262;20250707;105736;4.98;21.27;7.99;86.45;6.4;16757.08;-0.86;29.67;4133.31;2.01;1.93;42.45;-999
51.55303351;3.663293262;20250707;105835;6.04;21.29;7.99;85.87;6.36;16757.82;-0.87;29.67;4133.49;1.95;1.92;42.47;-999
51.55303351;3.663293262;20250707;105855;6.95;21.29;7.98;85.83;6.35;16758.34;-0.94;29.67;4133.6;2.09;1.74;42.47;-999
51.55303351;3.663293262;20250707;105913;7.97;21.28;7.99;85.71;6.34;16761.24;-0.89;29.68;4134.22;1.98;2.08;42.47;-999
51.55303351;3.663293262;20250707;105929;8.99;21.24;7.97;84.44;6.25;16766.61;-0.94;29.68;4135.34;2.07;1.78;42.45;-999
51.55303351;3.663293262;20250707;105949;10.08;21.26;7.98;84.75;6.28;16758.7;-1.03;29.67;4133.64;1.93;1.97;42.44;-999
51.55303351;3.663293262;20250707;110009;11.06;21.18;7.96;81.83;6.07;16773.93;-0.91;29.7;4136.84;2.19;2.29;42.41;-999
51.55303351;3.663293262;20250707;110035;11.88;19.1;7.61;19.22;1.48;16864.15;-1.09;29.84;4153.79;2.33;0.63;40.74;-999
