# VERTIKAAL 17 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 11:09:12
#X: 49730 - Y: 418270
#00 DONARLOCATIE: GTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49730  418270 20250402 110920    1.06   17.60    9.33   8.53 10.5     110   31.32    4006   28.69   16235    0.61    0.79
  49730  418270 20250402 110940    1.92   16.68    9.33   8.53 10.5     110   31.32    4006   28.70   16238    0.92    0.89
  49730  418270 20250402 110957    3.01   15.63    9.33   8.53 10.5     110   31.32    4006   28.70   16237    1.02    0.92
  49730  418270 20250402 111011    3.97   14.51    9.33   8.53 10.6     110   31.32    4006   28.70   16237    1.33    0.89
  49730  418270 20250402 111028    5.06   13.28    9.31   8.53 10.5     110   31.31    4006   28.70   16237    1.79    0.95
  49730  418270 20250402 111041    5.97   12.23    9.32   8.53 10.5     110   31.31    4006   28.70   16237    1.48    0.78
  49730  418270 20250402 111054    6.97   11.26    9.34   8.53 10.5     110   31.32    4006   28.69   16234    1.52    0.87
  49730  418270 20250402 111111    8.12   10.03    9.31   8.53 10.5     110   31.30    4006   28.69   16236    2.30    0.88
  49730  418270 20250402 111125    9.00    9.15    9.30   8.53 10.5     110   31.29    4006   28.69   16236    1.28    0.81
  49730  418270 20250402 111139   10.02    8.15    9.31   8.53 10.5     110   31.30    4006   28.69   16234    1.61    0.88
  49730  418270 20250402 111155   10.96    7.10    9.31   8.53 10.5     110   31.31    4006   28.70   16238    1.74    0.84
  49730  418270 20250402 111240   12.10    6.11    9.02   8.49 10.3     107   31.26    4030   28.88   16347    1.51    1.03
  49730  418270 20250402 111342   12.90    5.34    7.99   8.37 9.75      99   30.95    4097   29.42   16658    1.91    2.10
  49730  418270 20250402 111404   14.08    4.36    7.47   8.34 9.70      97   30.58    4102   29.46   16686    2.11    1.53
  49730  418270 20250402 111441   14.99    3.49    6.94   8.30 9.56      94   30.15    4100   29.45   16679    2.14    1.43
  49730  418270 20250402 111555   16.03    2.66    6.92   8.30 9.29      92   30.15    4102   29.47   16690    2.27    1.38
  49730  418270 20250402 111650   16.98    1.74    6.37   8.23 9.06      88   29.76    4108   29.52   16719    1.49    1.32
  49730  418270 20250402 111709   17.99    0.79    6.15   8.21 9.02      88   29.58    4107   29.51   16715    1.82    1.32
