# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 07:34:06
#X: 67340 - Y: 411360
#00 DONARLOCATIE: GTS-18
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  67340  411360 20250402 73419    1.05   11.36   10.19   8.48 9.86     104   31.79    3980   28.48   16112    0.79    0.84
  67340  411360 20250402 73433    2.06   10.30   10.20   8.48 9.87     104   31.79    3979   28.48   16107    0.88    0.84
  67340  411360 20250402 73448    3.02    9.28   10.20   8.48 9.88     104   31.78    3979   28.48   16108    0.78    0.80
  67340  411360 20250402 73502    4.05    8.16   10.20   8.48 9.89     104   31.79    3979   28.48   16108    0.64    0.75
  67340  411360 20250402 73515    5.04    7.34   10.20   8.48 9.89     104   31.79    3979   28.48   16109    0.93    0.78
  67340  411360 20250402 73528    6.04    6.20   10.20   8.48 9.89     104   31.79    3979   28.48   16110    1.12    0.82
  67340  411360 20250402 73541    6.99    5.65   10.17   8.47 9.89     104   31.80    3984   28.51   16129    0.91    0.74
  67340  411360 20250402 73626    8.10    4.76    9.87   8.39 9.72     102   31.79    4012   28.74   16261    0.37    0.93
  67340  411360 20250402 73640    9.00    4.00    9.73   8.37 9.69     102   31.84    4033   28.90   16356    0.27    1.01
  67340  411360 20250402 73653   10.12    2.66    9.64   8.34 9.69     101   31.90    4049   29.04   16432    0.22    0.95
  67340  411360 20250402 73707   11.02    1.93    9.63   8.34 9.68     101   31.93    4055   29.08   16458    0.16    0.98
  67340  411360 20250402 73726   11.97    0.90    9.54   8.34 9.72     102   31.94    4064   29.15   16501    0.50    0.99
