# VERTIKAAL 9 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 09:09:10
#X: 57960 - Y: 417200
#00 DONARLOCATIE: GTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  57960  417200 20250402 90918    1.03   21.35    9.99   8.53 10.4     109   31.68    3986   28.54   16143    1.85    0.94
  57960  417200 20250402 90936    1.89   20.35    9.99   8.53 10.4     110   31.68    3986   28.53   16142    1.84    0.86
  57960  417200 20250402 90955    3.09   19.42   10.00   8.53 10.4     110   31.69    3986   28.54   16143    2.69    0.89
  57960  417200 20250402 91009    4.05   18.39    9.98   8.53 10.4     110   31.67    3986   28.53   16142    1.59    0.82
  57960  417200 20250402 91038    4.97   16.66    9.97   8.53 10.4     110   31.66    3986   28.54   16143    1.74    0.90
  57960  417200 20250402 91056    6.01   16.21    9.90   8.53 10.4     110   31.61    3986   28.54   16143    1.94    0.99
  57960  417200 20250402 91111    7.04   14.94    9.89   8.53 10.4     110   31.61    3987   28.54   16145    2.12    0.92
  57960  417200 20250402 91126    8.11   14.31    9.79   8.53 10.4     109   31.52    3986   28.54   16143    1.89    0.78
  57960  417200 20250402 91149    9.04   11.85    9.74   8.52 10.4     109   31.49    3987   28.54   16146    2.03    0.73
  57960  417200 20250402 91207    9.96   11.18    9.73   8.52 10.4     109   31.49    3987   28.54   16148    2.09    0.77
  57960  417200 20250402 91237   10.97   10.25    9.60   8.52 10.4     109   31.38    3987   28.54   16146    1.98    0.78
  57960  417200 20250402 91258   12.04   10.14    9.46   8.50 10.4     109   31.32    3993   28.59   16176    2.58    0.73
  57960  417200 20250402 91329   12.97    7.95    9.17   8.49 10.3     107   31.14    4000   28.65   16210    2.37    0.75
  57960  417200 20250402 91417   14.03    5.30    8.53   8.43 10.0     103   30.76    4015   28.77   16280    2.30    0.87
  57960  417200 20250402 91456   15.05    3.99    8.19   8.39 9.80      99   30.56    4023   28.83   16320    1.96    0.82
  57960  417200 20250402 91550   16.10    1.96    7.90   8.36 9.58      96   30.38    4031   28.90   16357    2.22    0.96
  57960  417200 20250402 91604   17.05    0.75    7.86   8.35 9.54      96   30.36    4032   28.91   16362    2.44    0.86
