# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 08:49:13
#X: 59310 - Y: 414130
#00 DONARLOCATIE: GTS-13
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1025>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  59310  414130 20250402 84926    1.01   17.20   10.14   8.49 9.84     104   31.81    3988   28.55   16148    0.83    1.00
  59310  414130 20250402 84946    2.09   16.25   10.15   8.49 9.85     104   31.82    3988   28.55   16151    1.20    0.91
  59310  414130 20250402 84959    2.96   15.38   10.14   8.49 9.87     104   31.81    3988   28.55   16149    1.04    1.02
  59310  414130 20250402 85013    4.07   14.33   10.14   8.50 9.89     104   31.82    3988   28.55   16152    1.33    0.99
  59310  414130 20250402 85027    4.98   13.55   10.14   8.49 9.91     104   31.82    3988   28.55   16150    1.16    0.91
  59310  414130 20250402 85041    6.09   12.56   10.14   8.50 9.92     105   31.82    3989   28.55   16152    0.95    0.98
  59310  414130 20250402 85054    7.14   11.66   10.11   8.50 9.96     105   31.79    3989   28.55   16153    1.34    1.00
  59310  414130 20250402 85108    8.08   10.79   10.14   8.50 9.99     105   31.81    3988   28.55   16149    1.19    1.16
  59310  414130 20250402 85121    9.14    9.81   10.13   8.50 10.0     105   31.81    3989   28.55   16152    1.50    0.88
  59310  414130 20250402 85153   10.03    8.85   10.04   8.51 10.1     106   31.75    3989   28.56   16155    1.69    0.99
  59310  414130 20250402 85224   10.89    8.06    9.92   8.50 10.1     106   31.66    3990   28.57   16160    1.29    0.98
  59310  414130 20250402 85245   12.02    7.40    9.52   8.49 10.0     105   31.35    3992   28.59   16172    1.89    0.83
  59310  414130 20250402 85346   13.10    6.58    8.09   8.35 9.70      98   30.45    4020   28.81   16308    1.59    0.83
  59310  414130 20250402 85424   14.01    5.79    7.73   8.32 9.36      94   30.21    4025   28.85   16329    1.28    0.88
  59310  414130 20250402 85451   14.98    4.83    7.63   8.31 9.26      92   30.15    4028   28.87   16343    1.89    0.78
  59310  414130 20250402 85511   16.13    3.61    7.56   8.30 9.20      92   30.09    4028   28.87   16344    1.48    0.97
  59310  414130 20250402 85531   17.10    2.66    7.55   8.30 9.18      91   30.08    4027   28.87   16340    1.20    0.88
  59310  414130 20250402 85544   18.02    1.85    7.51   8.29 9.17      91   30.06    4028   28.88   16346    1.24    0.99
  59310  414130 20250402 85557   18.98    0.89    7.40   8.28 9.16      91   29.99    4030   28.90   16356    1.78    0.98
