# VERTIKAAL 19 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 11:36:19
#X: 47466 - Y: 418850
#00 DONARLOCATIE: GTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  47466  418850 20250402 113627    0.99    5.68    9.48   8.53 10.4     109   31.42    4004   28.68   16228    0.50    0.87
  47466  418850 20250402 113646    2.01    4.41    9.51   8.53 10.4     109   31.44    4004   28.68   16227    0.56    0.77
  47466  418850 20250402 113715    3.10    6.69    9.47   8.53 10.4     109   31.41    4004   28.68   16228    0.91    0.87
  47466  418850 20250402 113728    4.06    6.90    9.48   8.53 10.4     109   31.42    4004   28.68   16226    0.50    0.94
  47466  418850 20250402 113742    5.00    7.45    9.48   8.53 10.4     109   31.41    4004   28.68   16226    1.48    0.89
  47466  418850 20250402 113755    6.05    7.59    9.49   8.53 10.4     109   31.43    4004   28.68   16228    1.04    0.86
  47466  418850 20250402 113809    7.00    7.58    9.46   8.53 10.4     109   31.40    4004   28.68   16228    1.00    0.85
  47466  418850 20250402 113824    8.05    7.96    9.45   8.53 10.4     109   31.40    4004   28.68   16227    1.15    0.84
  47466  418850 20250402 113838    9.98    8.09    9.40   8.53 10.4     109   31.37    4006   28.69   16234    1.59    0.81
  47466  418850 20250402 113916   10.02    8.00    9.38   8.53 10.4     109   31.36    4006   28.70   16237    1.48    0.90
  47466  418850 20250402 113929   11.10    5.83    9.39   8.53 10.5     109   31.37    4006   28.70   16238    1.31    1.01
  47466  418850 20250402 114005   12.11    3.90    9.27   8.46 10.2     107   32.17    4122   29.61   16768    4.07    3.07
  47466  418850 20250402 114022   12.99    3.14    9.26   8.45 10.1     106   32.22    4128   29.67   16798    5.61    4.07
  47466  418850 20250402 114043   13.95    1.99    9.25   8.45 10.1     105   32.25    4133   29.71   16822    6.33    4.57
  47466  418850 20250402 114056   15.05    0.91    9.25   8.45 10.0     105   32.25    4134   29.71   16826    6.43    6.03
