# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 09:37:00
#X: 56431 - Y: 420364
#00 DONARLOCATIE: GTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1026>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  56431  420364 20250402 93716    1.08   11.85    9.58   8.51 10.1     106   31.39    3990   28.57   16162    0.78    0.75
  56431  420364 20250402 93732    2.01   10.93    9.58   8.51 10.1     106   31.39    3991   28.57   16166    0.93    0.71
  56431  420364 20250402 93746    3.10    9.59    9.57   8.51 10.1     106   31.39    3991   28.57   16165    1.29    0.83
  56431  420364 20250402 93800    4.07    8.53    9.55   8.51 10.1     106   31.37    3991   28.58   16167    1.18    0.73
  56431  420364 20250402 93814    5.04    7.28    9.56   8.51 10.1     106   31.37    3990   28.57   16163    1.86    0.70
  56431  420364 20250402 93827    6.06    6.01    9.53   8.51 10.2     106   31.36    3992   28.58   16169    1.44    0.77
  56431  420364 20250402 93840    7.05    4.89    9.52   8.51 10.2     106   31.36    3992   28.58   16172    1.18    0.78
  56431  420364 20250402 93853    8.06    3.60    9.51   8.51 10.2     106   31.34    3991   28.58   16168    1.33    0.82
  56431  420364 20250402 93907    9.10    2.44    9.50   8.51 10.2     106   31.34    3992   28.58   16172    0.94    0.78
  56431  420364 20250402 93921    9.96    1.31    9.49   8.51 10.2     107   31.33    3992   28.58   16170    1.28    0.81
