# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 10:13:29
#X: 52940 - Y: 420290
#00 DONARLOCATIE: GTS-07
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1025>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  52940  420290 20250402 101343    1.02   10.78    9.13   8.51 10.2     106   31.08    3996   28.62   16192    0.36    0.76
  52940  420290 20250402 101402    2.10    9.60    9.13   8.51 10.2     105   31.09    3997   28.62   16194    0.49    0.78
  52940  420290 20250402 101424    3.00    8.65    9.27   8.51 10.2     106   31.21    3999   28.64   16204    0.84    0.73
  52940  420290 20250402 101438    4.07    7.48    9.29   8.52 10.2     106   31.24    4000   28.65   16209    1.47    0.82
  52940  420290 20250402 101455    5.04    6.51    9.28   8.52 10.2     106   31.23    3999   28.64   16206    1.17    0.67
  52940  420290 20250402 101509    5.99    5.53    9.28   8.52 10.3     107   31.23    3999   28.64   16206    1.04    0.82
  52940  420290 20250402 101523    7.04    4.46    9.33   8.52 10.3     107   31.28    4001   28.66   16215    1.34    0.76
  52940  420290 20250402 101542    7.98    3.49    9.39   8.52 10.3     108   31.34    4003   28.67   16221    1.06    0.78
  52940  420290 20250402 101556    8.98    2.55    9.34   8.52 10.4     108   31.30    4003   28.67   16223    1.21    0.74
  52940  420290 20250402 101610    9.98    1.55    9.30   8.51 10.3     108   31.26    4002   28.66   16217    1.11    0.82
  52940  420290 20250402 101656   10.96    0.80    9.04   8.47 10.2     106   31.24    4025   28.85   16326    1.27    1.10
