# VERTIKAAL 13 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 10:02:18
#X: 53710 - Y: 421060
#00 DONARLOCATIE: GTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1026>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53710  421060 20250402 100227    0.93   16.99    9.21   8.52 10.4     108   31.16    3998   28.63   16199    0.51    0.79
  53710  421060 20250402 100249    1.99   15.95    9.21   8.52 10.4     108   31.17    3998   28.64   16202    0.63    0.80
  53710  421060 20250402 100313    3.02   14.89    9.20   8.52 10.4     108   31.16    3999   28.64   16203    0.65    0.72
  53710  421060 20250402 100332    4.01   13.84    9.20   8.52 10.4     108   31.15    3999   28.64   16203    1.33    0.73
  53710  421060 20250402 100346    5.08   12.74    9.19   8.52 10.4     108   31.15    3998   28.63   16201    1.67    0.74
  53710  421060 20250402 100359    5.90   11.81    9.17   8.52 10.4     108   31.13    3998   28.63   16201    1.47    0.70
  53710  421060 20250402 100413    6.97   10.65    9.18   8.52 10.4     108   31.13    3998   28.63   16199    1.04    0.77
  53710  421060 20250402 100427    8.06    9.38    9.17   8.52 10.4     108   31.13    3999   28.64   16204    1.79    0.79
  53710  421060 20250402 100441    8.99    8.41    9.16   8.52 10.4     108   31.13    3999   28.64   16205    1.19    0.69
  53710  421060 20250402 100505   10.07    7.15    9.17   8.52 10.4     108   31.13    3998   28.63   16201    1.35    0.82
  53710  421060 20250402 100529   10.95    6.16    9.15   8.52 10.4     108   31.12    3999   28.64   16205    1.52    0.71
  53710  421060 20250402 100544   12.07    4.79    9.16   8.52 10.4     108   31.13    3998   28.64   16202    1.52    0.74
  53710  421060 20250402 100558   13.00    3.80    9.13   8.52 10.4     108   31.11    3999   28.64   16205    1.37    0.71
  53710  421060 20250402 100619   14.00    2.88    9.12   8.51 10.4     107   31.10    3999   28.64   16206    1.21    0.75
  53710  421060 20250402 100736   15.08    1.48    8.90   8.47 9.98     102   31.03    4013   28.75   16269    1.39    0.79
  53710  421060 20250402 100833   15.99    0.75    8.35   8.40 9.53      97   30.79    4038   28.95   16388    1.41    1.03
