# VERTIKAAL 8 Roompot
* 29-09-2025 09:30:55
#X: 59336 - Y: 414120
#00 DONARLOCATIE: GTS-13
#08 WAARNEMER(S): bernaards
@ par1.dat
## LUCHTDK    hPa <1024>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU    TROEBHFNU
  59336  414120 20250929 93105    0.93   22.94   15.00   7.85 8.31      99   38.65    4315   31.14   17636    0.69      0.68
  59336  414120 20250929 93132    2.04   76.06   15.01   7.84 8.27      98   38.67    4317   31.16   17644    0.85      0.70
  59336  414120 20250929 93157    2.97   76.06   14.98   7.84 8.23      98   38.64    4316   31.15   17638    0.72      0.69
  59336  414120 20250929 93229    4.00   76.06   14.99   7.84 8.23      98   38.65    4316   31.15   17638    0.63      0.76
  59336  414120 20250929 93246    4.94   76.06   15.00   7.84 8.17      97   38.67    4317   31.16   17644    0.62      0.72
  59336  414120 20250929 93304    6.05   76.06   15.06   7.82 8.04      96   38.80    4326   31.23   17686    0.54      0.75
  59336  414120 20250929 93330    6.99   76.06   15.23   7.79 7.72      92   39.08    4341   31.35   17753    0.53      0.65
  59336  414120 20250929 93344    7.99   76.06   15.16   7.79 7.64      91   39.03    4342   31.36   17759    0.33      0.65
  59336  414120 20250929 93358    9.09   76.06   15.21   7.78 7.56      90   39.09    4344   31.37   17768    0.41      0.66
  59336  414120 20250929 93417    9.98   13.99   15.28   7.78 7.47      89   39.21    4350   31.42   17794    0.38      0.67
  59336  414120 20250929 93438   11.01   13.99   15.26   7.78 7.42      89   39.21    4352   31.44   17805    0.16      0.69
  59336  414120 20250929 93457   11.99   13.99   15.24   7.78 7.42      89   39.19    4352   31.43   17804    0.20      0.65
  59336  414120 20250929 93512   13.10   15.26   15.23   7.78 7.42      89   39.18    4352   31.43   17804    0.18      0.70
  59336  414120 20250929 93556   14.06   15.26   15.22   7.78 7.43      89   39.17    4351   31.43   17803    0.21      0.73
  59336  414120 20250929 93625   15.01    9.40   15.21   7.78 7.42      89   39.16    4351   31.43   17803    0.35      0.71
  59336  414120 20250929 93651   15.99    9.40   15.17   7.78 7.42      89   39.12    4351   31.43   17801    0.20      0.79
  59336  414120 20250929 93705   17.08    7.03   15.17   7.78 7.43      89   39.12    4351   31.43   17802    0.21      0.69
  59336  414120 20250929 93718   17.92    7.03   15.15   7.78 7.43      89   39.10    4350   31.42   17798    0.20      0.73
  59336  414120 20250929 93733   19.08    5.10   15.14   7.78 7.43      89   39.09    4351   31.43   17799    0.22      0.69
  59336  414120 20250929 93747   20.08    4.18   15.11   7.79 7.43      89   39.05    4350   31.42   17795    0.19      0.73
  59336  414120 20250929 93800   20.98    4.18   15.10   7.79 7.42      88   39.05    4349   31.42   17794    0.18      0.67
  59336  414120 20250929 93814   21.99    4.18   15.10   7.78 7.39      88   39.04    4349   31.42   17794    0.25      0.83
  59336  414120 20250929 93830   23.04    1.37   15.09   7.78 7.37      88   39.03    4349   31.41   17792    0.16      0.70
  59336  414120 20250929 93846   24.06    1.37   15.10   7.78 7.35      88   39.04    4349   31.42   17794    0.18      0.88
