# VERTIKAAL 9 Roompot
* 29-09-2025 09:53:02
#X: 57969 - Y: 417167
#00 DONARLOCATIE: GTS-12
#08 WAARNEMER(S): bernaards
@ par1.dat
## LUCHTDK    hPa <1024>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU    TROEBHFNU
  57969  417167 20250929 95312    1.01   18.22   15.26   7.87 8.46     101   39.01    4329   31.25   17697    0.77      0.70
  57969  417167 20250929 95330    1.99   18.61   15.26   7.86 8.45     101   39.01    4330   31.26   17702    0.91      0.66
  57969  417167 20250929 95348    3.00   17.49   15.29   7.86 8.43     101   39.04    4330   31.26   17705    0.90      0.64
  57969  417167 20250929 95408    4.01   16.44   15.32   7.85 8.35     100   39.12    4335   31.30   17728    1.02      0.66
  57969  417167 20250929 95422    5.06   15.54   15.42   7.84 8.29      99   39.23    4338   31.33   17741    0.54      0.58
  57969  417167 20250929 95436    6.10   14.35   15.41   7.84 8.24      99   39.24    4340   31.34   17751    0.54      0.47
  57969  417167 20250929 95514    7.01   13.67   15.33   7.81 7.82      94   39.19    4343   31.36   17763    0.56      0.61
  57969  417167 20250929 95542    8.00   12.68   15.24   7.79 7.55      90   39.14    4346   31.39   17778    0.34      0.46
  57969  417167 20250929 95604    9.03   11.61   15.18   7.78 7.40      88   39.08    4345   31.38   17773    0.38      0.53
  57969  417167 20250929 95628   10.06   10.61   15.05   7.77 7.23      86   38.93    4342   31.36   17762    0.20      0.63
  57969  417167 20250929 95642   11.03    9.64   15.18   7.77 7.23      86   39.09    4347   31.40   17782    0.23      0.56
  57969  417167 20250929 95704   11.95    8.78   15.21   7.78 7.37      88   39.16    4351   31.43   17801    0.36      0.62
  57969  417167 20250929 95718   13.10    7.70   15.22   7.77 7.39      88   39.18    4353   31.45   17811    0.22      0.62
  57969  417167 20250929 95740   14.08    6.64   15.22   7.77 7.38      88   39.19    4353   31.45   17813    0.24      0.62
  57969  417167 20250929 95754   15.04    5.70   15.22   7.77 7.39      88   39.19    4354   31.45   17814    0.25      0.66
  57969  417167 20250929 95810   15.98    4.84   15.21   7.77 7.38      88   39.19    4354   31.45   17815    0.31      0.65
  57969  417167 20250929 95828   17.04    3.80   15.21   7.77 7.34      88   39.19    4355   31.46   17818    0.24      0.61
  57969  417167 20250929 95842   18.05    2.90   15.20   7.77 7.32      87   39.19    4355   31.46   17819    0.38      0.62
  57969  417167 20250929 95857   19.05    1.83   15.20   7.77 7.31      87   39.18    4354   31.46   17817    0.25      0.64
  57969  417167 20250929 95911   19.97    0.76   15.19   7.76 7.28      87   39.17    4354   31.46   17817    0.17      0.72
