# VERTIKAAL 3 M.C.ECOS 6 VERTIKAAL
* 19-08-2024 09:26:37
#X: 72570 - Y: 408770
#00 DONARLOCATIE: ZTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par2.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  72570  408770 20240819 92754    1.12   10.18   22.53   9.37    1.49     142    0.79     340    1.57    5.63
  72570  408770 20240819 92802    1.93    9.15   22.52   9.37    1.49     142    0.79     340    1.73   14.58
  72570  408770 20240819 92804    2.92    8.65   22.52   9.37    1.49     142    0.79     340    1.44    9.79
  72570  408770 20240819 92806    3.96    7.59   22.52   9.37    1.49     142    0.79     340    1.42   12.53
  72570  408770 20240819 92809    5.04    6.15   22.52   9.37    1.49     142    0.79     340    1.46   17.53
  72570  408770 20240819 92811    5.95    5.38   22.53   9.37    1.49     142    0.79     340    1.40   13.86
  72570  408770 20240819 92813    6.89    4.30   22.53   9.37    1.50     142    0.79     343    1.48   12.93
  72570  408770 20240819 92815    7.90    3.29   22.53   9.37    1.51     143    0.80     345    1.37   12.97
  72570  408770 20240819 92817    8.91    2.20   22.48   9.28    1.95     185    1.05     491    1.19    7.74
  72570  408770 20240819 92820    9.94    1.19   22.48   9.11    2.32     220    1.25     612    1.15    6.38
  72570  408770 20240819 92828   10.90   59.55   22.19   8.85    2.86     273    1.58     783    1.08    4.85
