# VERTIKAAL 5 M.C.ECOS 6 VERTIKAAL
* 19-08-2024 09:58:09
#X: 77150 - Y: 406200
#00 DONARLOCATIE: ZTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par2.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  77150  406200 20240819 95908    1.11   13.39   22.46   9.32    1.21     115    0.63     253    1.43   19.89
  77150  406200 20240819 95917    2.06   12.10   22.46   9.32    1.21     115    0.64     253    1.68   18.17
  77150  406200 20240819 95919    2.90   11.99   22.46   9.31    1.21     115    0.64     254    1.43   27.99
  77150  406200 20240819 95922    3.92    8.34   22.46   9.31    1.22     116    0.64     256    1.52   13.82
  77150  406200 20240819 95924    4.91    9.55   22.47   9.30    1.22     116    0.64     256    1.55   12.68
  77150  406200 20240819 95926    6.01    8.50   22.47   9.30    1.23     117    0.64     259    1.48   20.43
  77150  406200 20240819 95928    7.00    7.30   22.49   9.29    1.24     118    0.65     262    1.47   11.83
  77150  406200 20240819 95931    7.95    6.38   22.50   9.28    1.28     121    0.67     274    1.46   11.16
  77150  406200 20240819 95933    8.94    5.38   22.42   9.28    1.26     120    0.66     269    1.41   13.41
  77150  406200 20240819 95935    9.96    4.40   22.32   9.27    1.30     124    0.69     283    1.26    7.43
  77150  406200 20240819 95939   10.91    3.41   22.52   9.10    1.93     183    1.04     485    1.17    5.02
  77150  406200 20240819 95943   11.89    2.68   22.50   9.01    1.99     189    1.07     504    1.21    4.87
  77150  406200 20240819 95946   12.89    1.58   22.46   8.93    2.19     208    1.18     571    1.20    5.89
