# VERTIKAAL 20 M.S. IJSSELMEER
* 15-05-2025 12:51:45
#X: 47466 - Y: 418850
#00 DONARLOCATIE: GTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat

~     X       Y    DATUM   TIJD       T   GELBH     %O2      pH SENSHTE CHLFRFU TROEBHFNU  CHLPHL  SALNTT     CL-   DICHT      O2   GELDHD
  47466  418850 20250515 125159   16.30   37.82     109    8.39    0.93    0.35    0.49    0.69   29.41   16631   21.43    9.09    4100
  47466  418850 20250515 125226   16.31   37.83     109    8.39    2.06    0.66    0.44    2.04   29.42   16633   21.43    9.07    4100
  47466  418850 20250515 125247   16.30   37.82     109    8.39    3.03    0.60    0.53    1.79   29.41   16631   21.43    9.07    4100
  47466  418850 20250515 125312   16.31   37.82     109    8.39    3.92    0.65    0.43    1.99   29.42   16631   21.43    9.06    4100
  47466  418850 20250515 125334   16.31   37.83     109    8.39    4.92    0.58    0.53    1.71   29.42   16633   21.43    9.04    4100
  47466  418850 20250515 125354   16.31   37.83     109    8.39    5.95    0.59    0.64    1.76   29.42   16631   21.43    9.04    4100
  47466  418850 20250515 125430   16.30   37.82     107    8.38    6.95    0.29    0.63    0.43   29.42   16635   21.44    8.91    4101
