# VERTIKAAL 1 Milieucontainer
* 19-08-2026 10:25:37
#X: 57975 - Y: 417114   |   GTS-12: 87 m
#06 PROJECTCODE: GTS-vertikalen
#00 DONARLOCATIE: GTS-12
#08 WAARNEMER(S): Damen
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: a
#23 EINDPUNT: b
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  57975  417115 20260819 102547    0.99      --   22.07   7.89 5.74      80   46.74    4476   32.43   18351    1.34       1.02      0.06
  57975  417115 20260819 102641    2.00      --   22.05   7.89 5.77      80   46.71    4476   32.42   18348    1.47       0.90     -0.04
  57975  417115 20260819 102703    2.95      --   22.03   7.91 5.91      82   46.69    4475   32.42   18346    1.59       1.14     -0.02
  57975  417115 20260819 102727    4.08      --   22.03   7.91 5.94      83   46.69    4475   32.42   18346    1.66       1.27      0.09
  57975  417115 20260819 102758    5.02      --   22.03   7.90 5.96      83   46.69    4475   32.42   18346    1.76       0.99      0.11
  57975  417115 20260819 102814    6.09      --   22.03   7.90 5.94      83   46.69    4475   32.42   18346    1.58       1.17      0.10
  57975  417115 20260819 102833    7.02      --   22.03   7.91 5.90      82   46.68    4475   32.42   18343    1.66       1.12     -0.07
  57975  417115 20260819 102854    8.04      --   22.03   7.91 5.96      83   46.68    4475   32.42   18345    1.77       0.99      0.11
  57975  417115 20260819 102910    8.97      --   22.02   7.90 5.91      82   46.68    4475   32.42   18347    1.66       1.03      0.17
  57975  417115 20260819 102928   10.03      --   22.02   7.88 5.77      80   46.69    4476   32.42   18348    1.34       0.85     -0.05
  57975  417115 20260819 102955   10.99      --   21.85   7.84 5.40      75   46.58    4481   32.47   18375    0.98       0.72     -0.03
  57975  417115 20260819 103024   12.01      --   21.79   7.80 4.57      63   46.50    4479   32.46   18367    0.73       0.72      0.01
  57975  417115 20260819 103047   12.95      --   21.77   7.80 4.44      62   46.50    4481   32.47   18375    0.76       0.72      0.04
  57975  417115 20260819 103120   13.98      --   21.70   7.81 4.46      62   46.44    4481   32.47   18377    0.72       0.76     -0.08
  57975  417115 20260819 103139   15.03      --   21.64   7.80 4.45      61   46.39    4482   32.48   18381    0.46       0.79      0.06
  57975  417115 20260819 103210   16.08      --   21.39   7.80 4.37      60   46.18    4486   32.51   18399    0.45       1.02      0.01
  57975  417115 20260819 103242   17.02      --   21.44   7.80 4.31      59   46.21    4485   32.50   18394    0.27       0.82      0.01
