# VERTIKAAL 1 Milieucontainer
* 19-08-2026 10:57:31
#X: 56303 - Y: 420474   |   GTS-10: 51 m
#06 PROJECTCODE: GTS-vertikalen
#00 DONARLOCATIE: GTS-10
#08 WAARNEMER(S): Damen
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: a
#23 EINDPUNT: b
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  56303  420474 20260819 105742    1.03      --   21.66   7.92 6.34      88   46.33    4475   32.42   18347    1.29       0.98      0.06
  56303  420474 20260819 105835    1.95      --   21.66   7.93 6.40      88   46.33    4475   32.42   18346    1.44       1.12      0.03
  56303  420474 20260819 105912    3.01      --   21.67   7.93 6.39      88   46.34    4475   32.42   18346    1.33       0.98      0.03
  56303  420474 20260819 105930    3.92      --   21.67   7.92 6.35      88   46.33    4474   32.41   18344    1.15       1.02      0.04
  56303  420474 20260819 105957    4.99      --   21.67   7.92 6.36      88   46.34    4475   32.42   18345    1.21       1.23      0.02
  56303  420474 20260819 110023    5.96      --   21.66   7.92 6.37      88   46.33    4475   32.42   18346    1.30       0.98      0.08
  56303  420474 20260819 110047    6.96      --   21.67   7.93 6.39      88   46.33    4474   32.42   18345    1.52       1.09      0.06
  56303  420474 20260819 110115    8.01      --   21.65   7.92 6.36      88   46.32    4475   32.42   18346    1.12       1.09      0.09
  56303  420474 20260819 110133    9.03      --   21.66   7.92 6.32      87   46.33    4475   32.42   18348    1.16       1.12      0.07
  56303  420474 20260819 110201    9.98      --   21.64   7.91 6.20      86   46.33    4476   32.43   18351    1.06       1.03     -0.05
  56303  420474 20260819 110227   11.03      --   21.51   7.88 5.96      82   46.20    4476   32.43   18352    0.82       0.93      0.16
  56303  420474 20260819 110300   12.00      --   21.43   7.84 5.44      75   46.16    4479   32.45   18366    0.63       0.93      0.00
  56303  420474 20260819 110325   13.00      --   21.43   7.84 5.23      72   46.16    4479   32.45   18368    0.51       0.97     -0.04
