# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 29-04-2024 12:45:21
#X: 40144 - Y: 396054
#00 DONARLOCATIE: VTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  40144  396054 20240429 124529    1.11    1.13   11.56   8.31 9.80     104   28.40    3439   24.23   13661    0.65    0.60
  40137  396051 20240429 124551    2.10    2.12   11.55   8.31 9.80     104   28.41    3441   24.25   13671    1.03    0.59
  40132  396034 20240429 124656    3.06    3.06   11.57   8.31 9.82     104   28.37    3434   24.20   13641    1.07    0.65
  40138  396035 20240429 124737    3.86    3.82   11.47   8.31 9.71     103   28.68    3480   24.56   13847    1.20    0.53
  40133  396041 20240429 124817    5.00    5.00   11.44   8.31 9.63     103   29.35    3564   25.21   14223    1.14    0.64
  40131  396044 20240429 124836    6.06    6.07   11.35   8.33 9.56     102   29.86    3633   25.75   14534    0.92    0.53
  40127  396046 20240429 124850    7.39    7.39   11.30   8.34 9.56     102   30.20    3681   26.12   14747    0.78    0.61
  40126  396045 20240429 124902    7.06    7.06   11.30   8.34 9.56     102   30.19    3678   26.10   14734    0.78    0.53
  40124  396046 20240429 124919    7.99    8.01   11.25   8.34 9.55     102   30.29    3696   26.24   14815    0.74    0.55
  40124  396043 20240429 125008    8.98    8.98   11.12   8.34 9.41     101   30.67    3753   26.69   15077    0.67    0.43
  40121  396040 20240429 125028    9.95    9.97   11.11   8.34 9.38     100   30.67    3755   26.71   15084    0.49    0.60
  40122  396036 20240429 125055   11.03   11.03   11.06   8.34 9.36     100   30.78    3772   26.84   15160    0.46    0.53
  40128  396032 20240429 125130   11.96   11.96   11.05   8.34 9.33     100   30.82    3778   26.89   15188    0.54    0.56
  40129  396034 20240429 125147   13.00   13.01   11.03   8.34 9.30     100   30.85    3783   26.93   15213    0.52    0.70
  40132  396034 20240429 125204   14.04   14.07   11.03   8.34 9.27      99   30.86    3785   26.94   15220    0.53    0.63
  40132  396036 20240429 125219   15.06   15.09   11.01   8.34 9.25      99   30.90    3791   26.99   15246    0.43    0.77
  40128  396033 20240429 125249   16.01   16.01   11.00   8.33 9.15      98   30.92    3794   27.02   15264    0.42    0.64
  40134  396022 20240429 125327   17.04   17.05   11.00   8.33 9.04      97   30.94    3798   27.04   15278    0.43    0.76
  40137  396021 20240429 125337   17.06   17.05   11.00   8.33 9.04      97   30.94    3797   27.04   15277    0.45    0.72
  40141  396016 20240429 125405   18.05   18.05   10.99   8.32 8.98      96   30.97    3802   27.07   15296    0.33    0.58
  40142  396015 20240429 125428   18.93   18.95   10.99   8.32 8.92      95   30.99    3804   27.09   15306    0.33    0.66
  40142  396015 20240429 125449   20.05   20.02   10.99   8.32 8.88      95   31.00    3806   27.11   15317    0.33    0.68
  40136  396016 20240429 125508   21.00   21.05   10.99   8.32 8.86      95   31.00    3806   27.11   15317    0.50    0.83
  40132  396016 20240429 125528   22.00   22.00   10.99   8.32 8.86      95   31.01    3806   27.11   15318    0.44    0.75
  40128  396017 20240429 125555   23.05   23.08   10.99   8.32 8.83      95   31.01    3807   27.12   15323    0.44    0.68
  40122  396019 20240429 125626   24.01   23.98   10.99   8.31 8.76      94   31.01    3807   27.12   15322    1.94   36.68
