# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 29-04-2024 10:35:24
#X: 33202 - Y: 400495
#00 DONARLOCATIE: VTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33202  400495 20240429 103526    1.07    1.08   11.80   8.33 10.3     110   28.27    3403   23.96   13502    1.00    0.61
  33206  400545 20240429 103618    2.07    2.06   11.80   8.33 10.3     110   28.27    3403   23.96   13501    1.26    0.55
  33193  400546 20240429 103652    2.98    2.99   11.63   8.33 10.2     109   28.15    3402   23.95   13500    1.95    0.57
  33191  400546 20240429 103706    4.08    4.08   11.60   8.33 10.2     109   28.13    3402   23.95   13499    1.81    0.53
  33184  400541 20240429 103732    5.06    5.09   11.60   8.33 10.1     108   28.13    3403   23.95   13500    1.58    0.54
  33188  400528 20240429 103825    6.00    6.01   11.51   8.31 9.94     105   28.08    3403   23.96   13504    1.19    0.47
  33187  400525 20240429 103840    6.97    6.98   11.49   8.31 9.92     105   28.07    3404   23.97   13507    1.19    0.47
  33194  400523 20240429 103915    8.04    8.05   11.46   8.31 10.0     107   28.19    3421   24.10   13585    1.37    0.42
  33205  400520 20240429 103955    9.04    9.06   11.35   8.31 10.2     109   28.24    3436   24.22   13652    1.51    0.49
  33206  400521 20240429 104010   10.11   10.11   11.24   8.30 10.2     109   28.21    3442   24.26   13679    1.13    0.42
  33203  400527 20240429 104057   10.99   11.03   11.09   8.29 10.1     107   28.15    3448   24.31   13705    1.04    0.48
  33213  400522 20240429 104140   12.07   12.10   10.89   8.27 9.96     105   28.09    3458   24.39   13750    0.77    0.46
  33216  400522 20240429 104153   13.04   13.06   10.80   8.27 9.91     104   28.07    3462   24.42   13769    0.61    0.53
  33224  400515 20240429 104246   14.01   13.99   10.56   8.24 9.59     100   28.00    3474   24.51   13823    0.36    0.46
