# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 29-04-2024 11:40:14
#X: 37387 - Y: 393856
#00 DONARLOCATIE: VTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  37387  393856 20240429 114035    0.94    0.94   11.44   8.31 9.86     105   28.58    3471   24.49   13806    0.78    0.66
  37391  393851 20240429 114053    1.98    1.97   11.37   8.31 9.92     105   28.55    3473   24.50   13817    0.97    0.67
  37392  393855 20240429 114115    3.03    3.04   11.24   8.32 9.91     105   28.58    3487   24.61   13880    1.41    0.58
  37393  393857 20240429 114135    4.00    4.00   11.35   8.33 9.92     105   28.78    3502   24.73   13945    1.59    0.62
  37393  393854 20240429 114222    4.96    4.98   11.36   8.30 9.84     105   28.94    3522   24.88   14033    1.41    0.71
  37394  393858 20240429 114327    5.96    5.98   11.36   8.28 9.39     100   29.53    3593   25.44   14352    0.73    0.81
  37393  393858 20240429 114406    7.08    7.11   11.26   8.29 9.15      98   30.40    3707   26.33   14868    0.41    0.59
  37393  393859 20240429 114422    8.08    8.09   11.23   8.30 9.13      98   30.49    3722   26.44   14933    0.32    0.39
  37393  393862 20240429 114449    9.02    9.02   11.19   8.30 9.13      98   30.56    3734   26.54   14987    0.35    0.54
  37393  393865 20240429 114510   10.09   10.12   11.17   8.31 9.13      98   30.63    3743   26.62   15031    0.35    0.44
  37394  393865 20240429 114533   11.09   11.08   11.16   8.31 9.12      98   30.66    3748   26.65   15051    0.32    0.59
  37395  393865 20240429 114601   12.03   12.05   11.15   8.30 9.10      98   30.68    3752   26.68   15070    0.31    0.42
  37394  393868 20240429 114629   13.00   12.99   11.12   8.30 9.06      97   30.69    3756   26.71   15088    0.36    0.53
  37389  393872 20240429 114700   14.04   14.04   11.11   8.29 8.98      96   30.70    3758   26.73   15100    0.27    0.58
  37387  393871 20240429 114731   15.05   15.10   11.10   8.29 8.90      95   30.70    3759   26.74   15104    0.29    0.47
  37385  393873 20240429 114819   15.95   15.96   11.08   8.28 8.72      93   30.70    3760   26.75   15107    0.27    0.54
  37381  393873 20240429 114834   17.05   17.03   11.07   8.28 8.69      93   30.69    3761   26.75   15109    0.31    0.62
  37375  393874 20240429 114937   18.04   18.08   10.96   8.23 8.18      87   30.64    3764   26.78   15128    0.29    0.52
  37373  393874 20240429 115050   19.05   19.05   10.72   8.13 7.11      76   30.52    3772   26.84   15161    0.26    0.64
