# VERTIKAAL 17 M.C.ECOS 8 VERTIKAAL
* 29-04-2024 14:21:43
#X: 49122 - Y: 395857
#00 DONARLOCATIE: VTS-17
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49122  395857 20240429 142151    1.04    1.05   12.40   8.39 10.3     113   29.03    3445   24.28   13687    1.11    0.87
  49184  395856 20240429 142300    2.01    2.02   12.03   8.42 10.7     117   29.83    3571   25.26   14250    1.91    1.02
  49196  395862 20240429 142316    2.98    2.98   11.96   8.42 10.7     116   30.11    3610   25.57   14428    1.53    1.51
  49220  395860 20240429 142346    4.07    4.08   11.38   8.43 10.6     115   31.60    3843   27.40   15482    2.19    1.04
  49234  395843 20240429 142434    5.03    5.05   11.18   8.43 10.6     115   31.84    3890   27.77   15697    2.90    1.13
  49226  395820 20240429 142520    6.00    6.00   11.12   8.43 10.5     114   31.98    3914   27.96   15805    6.49    1.14
  49215  395820 20240429 142552    6.95    6.97   11.09   8.43 10.4     113   32.10    3932   28.10   15888    4.56    1.25
  49206  395835 20240429 142703    8.04    8.06   11.10   8.43 10.5     114   32.43    3970   28.40   16062    2.19    1.14
  49204  395843 20240429 142741    9.02    9.02   11.09   8.43 10.5     115   32.49    3979   28.47   16103    3.16    1.05
  49202  395848 20240429 142801   10.06   10.07   11.08   8.43 10.5     115   32.54    3986   28.53   16136    3.62    1.39
  49199  395855 20240429 142834   10.99   11.01   11.08   8.43 10.5     115   32.57    3989   28.56   16151   18.62    1.39
