# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 29-04-2024 11:05:23
#X: 35458 - Y: 397445
#00 DONARLOCATIE: VTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  35458  397445 20240429 110531    1.00    1.00   11.56   8.33 10.3     110   28.23    3418   24.07   13567    1.04    0.56
  35465  397435 20240429 110559    2.03    2.03   11.55   8.32 10.3     110   28.23    3419   24.08   13572    1.31    0.49
  35466  397434 20240429 110615    2.94    2.94   11.36   8.32 10.3     110   28.15    3425   24.13   13601    1.83    0.45
  35466  397436 20240429 110649    4.05    4.06   11.28   8.31 10.3     109   28.13    3429   24.16   13621    1.81    0.59
  35458  397445 20240429 110724    4.97    4.99   10.93   8.28 10.1     107   28.22    3470   24.48   13804    0.99    0.46
  35455  397453 20240429 110840    5.99    6.00   11.07   8.27 9.44     100   29.05    3560   25.18   14206    0.72    0.88
  35471  397453 20240429 110927    6.92    6.93   11.13   8.27 9.22      98   29.38    3594   25.45   14360    0.54    0.94
  35489  397452 20240429 111009    8.02    8.00   11.14   8.26 9.04      96   29.76    3640   25.80   14563    0.49    0.83
  35498  397453 20240429 111049    9.06    9.08   11.15   8.26 8.86      95   29.94    3661   25.97   14659    0.42    0.90
  35503  397456 20240429 111103   10.00   10.00   11.15   8.26 8.84      94   29.95    3662   25.98   14665    0.39    1.01
  35507  397458 20240429 111122   11.27   11.27   11.15   8.26 8.80      94   29.97    3665   26.00   14677    0.44    0.96
