# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 29-04-2024 10:25:56
#X: 33158 - Y: 400181
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33158  400181 20240429 102604    0.97    1.00   11.73   8.33 10.3     110   28.22    3403   23.95   13500    1.09    0.58
  33149  400206 20240429 102627    2.04    2.05   11.70   8.33 10.3     110   28.20    3403   23.96   13502    1.61    0.58
  33146  400215 20240429 102644    3.06    3.08   11.67   8.33 10.3     110   28.19    3403   23.96   13504    1.70    0.65
  33141  400225 20240429 102711    4.02    4.01   11.67   8.33 10.3     110   28.19    3404   23.97   13508    1.86    0.58
  33139  400229 20240429 102726    5.07    5.07   11.66   8.33 10.2     109   28.19    3405   23.97   13509    1.88    0.57
  33137  400238 20240429 102756    6.05    6.06   11.65   8.33 10.2     109   28.18    3404   23.97   13508    1.80    0.52
  33133  400246 20240429 102817    6.98    7.00   11.65   8.32 10.2     109   28.19    3405   23.97   13510    1.64    0.45
  33125  400258 20240429 102847    7.98    7.98   11.52   8.31 10.1     108   28.23    3421   24.10   13582    1.47    0.50
  33121  400265 20240429 102907    9.05    9.06   11.23   8.30 10.1     108   28.20    3441   24.26   13675    1.11    0.41
  33117  400269 20240429 102929   10.09   10.08   11.03   8.28 10.1     107   28.14    3451   24.34   13721    0.87    0.45
  33121  400276 20240429 102947   11.07   11.09   11.02   8.28 10.1     106   28.13    3451   24.34   13721    0.80    0.49
  33155  400297 20240429 103034   11.86   11.88   10.98   8.28 9.96     105   28.12    3452   24.34   13726    0.76    0.44
  33214  400288 20240429 103232   12.89   12.92   10.93   8.27 9.61     101   28.10    3455   24.36   13737    0.65    0.56
