# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 17-04-2025 08:38:33
#X: 35445 - Y: 397423
#00 DONARLOCATIE: VTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  35445  397423 20250417 83842    0.99   12.06   13.07   8.46 9.78     109   32.05    3743   26.60   15019    1.38    0.80
  35445  397423 20250417 83909    2.06    9.59   13.07   8.46 9.77     109   32.06    3743   26.61   15021    1.41    0.80
  35445  397423 20250417 83936    3.01    8.50   13.07   8.46 9.76     109   32.05    3743   26.60   15020    1.35    0.74
  35445  397423 20250417 84006    3.96    8.86   13.02   8.45 9.58     107   32.06    3749   26.65   15045    1.24    0.79
  35445  397423 20250417 84043    5.05    8.18   12.14   8.41 9.81     108   32.26    3852   27.47   15521    1.39    0.70
  35445  397423 20250417 84105    6.04    7.30   11.25   8.35 9.89     107   32.54    3970   28.40   16062    1.23    0.74
  35445  397423 20250417 84124    7.04    6.18   11.03   8.34 9.91     107   32.62    4000   28.64   16202    0.92    0.77
  35445  397423 20250417 84145    7.95    5.36   11.08   8.34 9.90     107   32.75    4012   28.73   16253    0.71    0.70
  35445  397423 20250417 84206    9.02    4.06   11.05   8.34 9.88     107   32.77    4017   28.77   16277    0.62    0.75
  35445  397423 20250417 84231    9.99    3.09   11.01   8.33 9.83     106   32.78    4022   28.82   16302    0.53    0.74
  35445  397423 20250417 84325   11.01    3.88   10.80   8.33 9.65     104   32.62    4023   28.82   16305    0.40    0.75
  35445  397423 20250417 84348   12.05    3.54   10.84   8.33 9.61     103   32.62    4020   28.80   16293    0.56    0.80
  35445  397423 20250417 84411   13.00    3.18   10.77   8.32 9.61     103   32.60    4024   28.83   16312    0.50    0.88
  35445  397423 20250417 84436   14.02    2.56   10.80   8.33 9.56     103   32.60    4021   28.81   16299    0.48    0.93
  35445  397423 20250417 84455   15.08    1.70   10.81   8.33 9.56     103   32.64    4024   28.83   16312    0.51    0.88
  35445  397423 20250417 84513   16.02    0.75   10.83   8.33 9.56     103   32.65    4023   28.83   16308    0.43    0.80
