# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 17-04-2025 09:25:53
#X: 33140 - Y: 400240
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33140  400240 20250417 92601    0.99   13.76   13.12   8.58 9.49     107   32.12    3747   26.63   15036    1.06    0.65
  33140  400240 20250417 92629    1.99   12.33   13.12   8.58 9.48     107   32.12    3747   26.64   15038    1.08    0.67
  33140  400240 20250417 92650    3.03   10.95   13.11   8.58 9.48     106   32.12    3747   26.64   15038    1.01    0.70
  33140  400240 20250417 92735    4.04    9.89   13.11   8.58 9.48     106   32.12    3747   26.63   15035    1.05    0.64
  33140  400240 20250417 92758    5.03    8.94   12.94   8.56 9.46     106   32.03    3752   26.67   15061    0.89    0.71
  33140  400240 20250417 92900    6.02    8.13   11.29   8.50 9.67     105   31.19    3801   27.07   15294    0.90    0.73
  33140  400240 20250417 92942    6.98    7.36   11.06   8.48 9.75     105   31.48    3858   27.52   15553    0.79    0.67
  33140  400240 20250417 93009    8.00    6.39   10.63   8.46 9.81     105   31.42    3892   27.79   15711    0.53    0.76
  33140  400240 20250417 93037    9.03    5.44   10.08   8.41 9.88     105   31.04    3898   27.83   15737    0.45    0.73
  33140  400240 20250417 93114   10.01    4.56    8.74   8.33 9.97     103   30.07    3904   27.89   15775    0.17    0.77
  33140  400240 20250417 93133   11.00    3.60    8.39   8.29 9.97     102   29.73    3895   27.82   15733    0.17    0.67
  33140  400240 20250417 93157   12.00    2.69    8.16   8.27 9.90     101   29.57    3898   27.84   15747    0.10    0.81
  33140  400240 20250417 93240   12.94    1.68    8.10   8.26 9.73      99   29.53    3898   27.85   15748    0.12    0.72
  33140  400240 20250417 93259   14.00    0.75    8.09   8.26 9.67      98   29.57    3903   27.89   15773    0.12    0.75
