# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 08-03-2024 08:38:09
#X: 72673 - Y: 391025
#00 DONARLOCATIE: ZTS-32
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  72673  391025 20240308 83809    1.08   16.91    7.83   8.23    0.87     115    0.65     254    2.24    1.70
  72676  391015 20240308 83817    1.99   16.68    7.83   8.24    0.87     115    0.65     255    1.35    1.74
  72678  391010 20240308 83822    2.92   15.74    7.84   8.24    0.87     115    0.65     254    1.34    1.82
  72679  391008 20240308 83825    3.94   14.70    7.84   8.24    0.87     115    0.65     254    1.34    1.83
  72682  391004 20240308 83829    4.95   13.56    7.84   8.24    0.87     115    0.65     254    1.34    1.86
  72683  391003 20240308 83831    5.99   12.73    7.84   8.24    0.87     115    0.65     254    1.32    1.92
  72684  391002 20240308 83833    6.95   11.66    7.83   8.24    0.87     115    0.65     255    1.32    1.82
  72685  391001 20240308 83836    8.01   10.85    7.84   8.24    0.87     115    0.65     254    1.34    1.72
  72685  391001 20240308 83838    8.98   10.21    7.85   8.24    0.87     115    0.65     254    1.30    1.73
  72686  390999 20240308 83840   10.02    8.85    7.84   8.24    0.87     115    0.65     254    1.40    1.78
  72686  390999 20240308 83842   10.95    8.00    7.85   8.24    0.87     115    0.65     255    1.41    1.77
  72686  390998 20240308 83844   12.00    6.86    7.85   8.24    0.87     115    0.65     255    1.41    1.83
  72687  390996 20240308 83847   13.04    5.76    7.86   8.24    0.87     116    0.65     255    1.34    1.90
  72687  390996 20240308 83849   13.90    4.80    7.86   8.24    0.87     116    0.65     256    1.40    1.75
  72690  390994 20240308 83852   14.97    3.65    7.86   8.24    0.87     116    0.65     256    1.32    1.73
  72690  390993 20240308 83854   15.91    2.73    7.86   8.24    0.88     117    0.65     259    1.36    1.95
  72690  390991 20240308 83858   16.94    1.94    7.75   8.20    1.00     133    0.75     312    1.20    1.93
  72690  390991 20240308 83900   17.92    1.19    7.75   8.20    1.01     135    0.76     316    1.15    1.83
