# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 08-03-2024 10:30:21
#X: 72589 - Y: 408715
#00 DONARLOCATIE: ZTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par5.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  72589  408715 20240308 103025    0.91   10.54    7.82   8.31    0.88     116    0.65     258    1.47    1.24
  72581  408727 20240308 103028    1.89    9.45    7.82   8.32    0.87     116    0.65     257    1.44    1.27
  72580  408732 20240308 103031    2.94    8.55    7.82   8.32    0.87     116    0.65     257    1.44    1.32
  72579  408734 20240308 103034    3.98    7.90    7.80   8.32    0.87     116    0.65     257    1.46    1.22
  72577  408736 20240308 103037    4.99    6.75    7.80   8.32    0.87     116    0.65     257    1.43    1.31
  72576  408737 20240308 103039    5.93    5.73    7.79   8.32    0.87     116    0.65     257    1.40    1.17
  72576  408737 20240308 103042    6.91    4.91    7.79   8.32    0.87     116    0.65     257    1.50    1.28
  72575  408738 20240308 103045    7.94    3.99    7.79   8.32    0.88     117    0.65     258    1.44    1.29
  72574  408739 20240308 103048    8.97    2.63    7.80   8.29    0.99     131    0.74     305    1.44    1.23
  72573  408739 20240308 103051    9.93    1.50    7.85   8.25    1.14     151    0.86     374    1.37    1.34
  72572  408740 20240308 103054   10.93    0.00    7.95   8.25    1.23     163    0.93     413    1.32    1.36
