# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 07-03-2024 12:53:47
#X: 74396 - Y: 387827
#00 DONARLOCATIE: OESTDM
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hofman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1025>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  74396  387827 20240307 125355    0.92   15.60    8.10   8.22 11.5      97    0.90     118    0.66     265    1.59    2.61
  74399  387821 20240307 125407    0.93   15.54    8.11   8.23 11.5      97    0.90     118    0.66     265    1.59    2.35
  74401  387814 20240307 125428    2.95   13.64    8.12   8.23 11.5      97    0.90     118    0.66     265    1.52    2.54
  74402  387810 20240307 125443    4.05   12.68    8.07   8.23 11.5      97    0.90     118    0.66     265    1.50    2.45
  74404  387805 20240307 125459    5.08   11.29    8.05   8.23 11.5      97    0.90     118    0.66     265    1.49    2.48
  74405  387800 20240307 125517    6.07   10.23    8.07   8.23 11.5      97    0.90     118    0.66     265    1.54    2.57
  74405  387797 20240307 125532    7.04    9.49    8.06   8.23 11.5      97    0.90     118    0.66     265    1.52    2.43
  74407  387790 20240307 125550    8.03    7.65    8.06   8.23 11.5      97    0.90     118    0.67     265    1.49    2.52
  74411  387787 20240307 125609    9.20    6.40    8.04   8.23 11.5      97    0.90     119    0.67     265    1.45    2.60
  74414  387785 20240307 125623   10.00    5.98    8.02   8.22 11.5      97    0.90     119    0.67     266    1.42    2.87
  74417  387784 20240307 125643   10.95    0.00    8.01   8.23 11.5      96    0.90     119    0.67     267    1.45    2.59
  74418  387782 20240307 125705   12.14    2.93    7.97   8.22 11.4      96    0.90     120    0.67     270    1.35    3.20
  74423  387778 20240307 125748   13.11    1.48    7.84   8.22 11.2      94    0.94     125    0.70     288    1.21    2.43
