# VERTIKAAL 1 Milieucontainer
* 16-09-2025 08:53:19
#X: 72526 - Y: 408747
#06 PROJECTCODE: ZTS/ATS
#00 DONARLOCATIE: ZTS-12
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: zts-15
#23 EINDPUNT: zts-38
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat
## LUCHTDK    hPa <1012>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  72526  408747 20250916 85320    0.98   10.30   17.40   8.40    1.76     186    1.06     495    0.59       7.07      0.45
  72526  408747 20250916 85439    2.00    8.99   17.38   8.43    1.76     187    1.06     496    0.73       6.75      0.29
  72526  408747 20250916 85442    3.06    7.98   17.37   8.43    1.76     187    1.06     496    0.70       6.00      0.25
  72526  408747 20250916 85523    4.05    6.66   17.34   8.42    1.76     186    1.06     495    0.59       5.87     -0.02
  72526  408747 20250916 85526    5.07    5.65   17.34   8.43    1.76     186    1.06     495    0.60       7.61      0.23
  72526  408747 20250916 85552    6.08    4.91   17.32   8.41    1.76     186    1.06     494    0.69       6.38      0.29
  72526  408747 20250916 85559    6.92    3.61   17.34   8.41    1.76     186    1.06     495    0.68       5.92      0.28
  72526  408747 20250916 85603    8.00    2.55   17.33   8.41    1.76     186    1.06     495    0.60       7.63      0.20
  72526  408747 20250916 85615    8.96    1.93   17.32   8.40    1.76     186    1.06     494    0.68       6.07      0.52
  72526  408747 20250916 85624    9.96    0.65   17.32   8.40    1.76     186    1.06     494    0.77       7.43      0.27
