# VERTIKAAL 1 Milieucontainer
* 16-09-2025 10:31:27
#X: 83561 - Y: 408447
#06 PROJECTCODE: ZTS/ATS
#00 DONARLOCATIE: ZTS-04
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: zts-15
#23 EINDPUNT: zts-38
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat
## LUCHTDK    hPa <1015>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  83564  408447 20250916 103144    1.09   10.70   17.07   8.27    0.80      86    0.47     163    0.52      11.52      0.77
  83564  408447 20250916 103213    2.01   12.48   17.07   8.28    0.80      85    0.47     162    0.49      11.31      0.72
  83564  408447 20250916 103218    3.09   11.57   17.07   8.28    0.80      85    0.47     162    0.59      11.42      0.66
  83564  408447 20250916 103223    4.03   10.27   17.07   8.28    0.80      85    0.47     162    0.54      11.78      0.64
  83564  408447 20250916 103229    4.97    8.52   17.07   8.28    0.80      86    0.47     162    0.57      11.62      0.82
  83564  408447 20250916 103235    6.05    6.80   17.07   8.29    0.80      85    0.47     162    0.55      11.13      0.60
  83564  408447 20250916 103241    7.02    5.47   17.06   8.29    0.80      85    0.47     162    0.54      11.49      0.71
  83564  408447 20250916 103300    7.97    4.09   17.07   8.30    0.81      86    0.47     163    0.57      11.39      0.67
  83564  408447 20250916 103317    8.98    2.56   17.08   8.30    0.81      86    0.47     163    0.66      11.83      0.58
  83564  408447 20250916 103329   10.05    1.20   17.08   8.30    0.81      86    0.47     163    0.57      12.84      0.31
