# VERTIKAAL 1 Milieucontainer
* 16-09-2025 08:18:49
#X: 70421 - Y: 410250
#06 PROJECTCODE: ZTS/ATS
#00 DONARLOCATIE: ZTS-15
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: zts-15
#23 EINDPUNT: zts-38
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat
## LUCHTDK    hPa <1012>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  70421  410251 20250916 81855    0.92    0.56   17.49   8.38    1.92     203    1.16     553    0.52       6.25      0.08
  70421  410251 20250916 81903    2.09   10.40   17.49   8.38    1.92     203    1.16     554    0.46       5.06      0.12
  70421  410251 20250916 81912    3.08    8.09   17.50   8.38    1.93     203    1.16     554    0.51       5.37      0.20
  70421  410251 20250916 81917    4.09    0.22   17.49   8.37    1.93     203    1.16     555    0.48       5.63      0.20
  70421  410251 20250916 81927    5.04    8.01   17.49   8.38    1.93     204    1.16     555    0.41       5.93      0.13
  70421  410251 20250916 81936    6.02    6.59   17.50   8.36    1.94     205    1.17     559    0.47       6.15     -0.17
  70421  410251 20250916 81948    7.00    4.84   17.51   8.36    1.94     205    1.17     560    0.53       5.43      0.00
  70421  410251 20250916 81958    8.06    3.93   17.50   8.37    1.94     205    1.17     559    0.54       5.27      0.07
  70421  410251 20250916 82005    9.04    2.97   17.53   8.34    1.98     209    1.19     574    0.46       6.52     -0.17
  70421  410251 20250916 82010   10.02    0.56   17.58   8.27    2.03     214    1.22     591    0.51       8.47     -0.13
  70421  410251 20250916 82025   11.05    1.27   17.64   8.18    2.12     223    1.28     622    0.43       7.85     -0.30
  70421  410251 20250916 82039   12.02    0.00   17.66   8.17    2.13     224    1.29     628    0.49       8.12     -0.26
