# VERTIKAAL 1 M.C.ECOS 8 VERTIKAAL
* 25-07-2024 08:39:58
#X: 77150 - Y: 406200
#06 PROJECTCODE: ATS ZTS
#00 DONARLOCATIE: ZTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: VOLKERAK/ZOOMMEER
#22 STARTPUNT: krammer
#23 EINDPUNT: kreekrak
#51 OPDRACHTGEVER: ZLXXAXAMDBG
#52 BEHEERDER: ZLXXAXAMDBG
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  77150  406200 20240725 83959    1.06   10.65   21.64   8.73    1.05     102    0.56     211    1.65    0.00    0.46
  77150  406200 20240725 84006    2.11    9.44   21.55   8.73    1.09     106    0.58     223    1.50    0.00    0.08
  77150  406200 20240725 84010    3.11    8.35   21.46   8.78    1.13     110    0.60     235    1.50    0.00    0.02
  77150  406200 20240725 84013    4.14    7.37   21.36   8.77    1.15     111    0.62     242    1.29    0.00   -0.35
  77150  406200 20240725 84016    5.10    6.39   21.31   8.75    1.16     113    0.62     247    1.36    0.00   -0.32
  77150  406200 20240725 84018    6.16    5.42   21.24   8.73    1.19     116    0.64     257    1.35    0.00   -0.18
  77150  406200 20240725 84021    7.11    4.37   21.20   8.72    1.21     118    0.65     262    1.23    0.00   -0.32
  77150  406200 20240725 84023    8.12    3.40   21.16   8.70    1.22     119    0.66     267    1.22    0.00   -0.38
  77150  406200 20240725 84026    9.12    2.59   21.00   8.64    1.28     126    0.70     286    1.17    0.00   -0.23
  77150  406200 20240725 84029   10.14    1.52   20.80   8.42    1.40     138    0.76     327    1.17    0.00   -0.41
  77150  406200 20240725 84031   11.04    0.89   20.34   8.23    1.63     162    0.91     412    0.98    0.00   -0.49
