# VERTIKAAL 7 M.C.ECOS 6 VERTIKAAL
* 19-08-2024 10:56:53
#X: 86060 - Y: 411520
#00 DONARLOCATIE: ZTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par7.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  86060  411520 20240819 105715    1.04   12.10   22.55   9.09 9.23     106    0.89      84    0.46     158    1.26   13.10
  86060  411520 20240819 105836    1.97   11.40   22.54   9.09 9.05     104    0.89      84    0.46     158    1.18   10.30
  86060  411520 20240819 105922    3.03   10.50   22.53   9.08 9.01     104    0.89      84    0.46     159    1.18   13.41
  86060  411520 20240819 110031    3.98    9.24   22.51   9.05 8.53      98    0.89      84    0.46     159    1.31   10.44
  86060  411520 20240819 110123    4.98    8.26   22.50   9.04 8.84     102    0.89      84    0.46     158    1.16    9.83
  86060  411520 20240819 110145    6.03    7.16   22.48   9.04 8.47      97    0.89      85    0.46     159    1.31    8.87
  86060  411520 20240819 110247    6.96    6.35   22.45   9.05 8.68     100    0.89      85    0.46     160    1.29   13.96
  86060  411520 20240819 110321    7.99    5.25   22.42   9.06 8.73     100    0.89      85    0.46     161    1.31   11.92
  86060  411520 20240819 110353    8.96    4.16   22.38   9.05 8.58      99    0.89      85    0.46     161    1.33   11.34
  86060  411520 20240819 110435    9.94    3.18   22.38   9.04 8.40      96    0.89      85    0.46     160    1.26   11.51
  86060  411520 20240819 110451   10.97    2.13   22.34   9.04 8.40      96    0.89      85    0.46     160    1.31   11.77
  86060  411520 20240819 110525   11.97    0.76   22.18   9.04 8.32      95    0.88      84    0.46     157    1.47   13.61
