# VERTIKAAL 1 Milieucontainer
* 06-03-2026 08:38:56
#X: 72700 - Y: 391000  
#06 PROJECTCODE: ZTS/ATS-vertikalen
#00 DONARLOCATIE: ZTS-32
#08 WAARNEMER(S): berrnaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: vts17
#23 EINDPUNT: vts1
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  72700  391000 20260306 84146    0.97   16.45    8.02   8.40    1.28     170    0.97     438    0.86       0.91      0.20
  72700  391000 20260306 84207    1.90   16.58    8.06   8.41    1.29     170    0.97     438    0.91       1.05      0.34
  72700  391000 20260306 84223    3.12   15.69    8.04   8.41    1.28     170    0.97     438    0.88       0.93      0.27
  72700  391000 20260306 84244    3.89   15.66    8.03   8.39    1.29     170    0.97     439    0.87       0.88      0.33
  72700  391000 20260306 84249    4.95   13.76    8.04   8.39    1.29     170    0.97     438    0.91       0.95      0.24
  72700  391000 20260306 84251    5.96   12.62    8.04   8.39    1.29     170    0.97     438    0.91       0.95      0.24
  72700  391000 20260306 84253    7.02   11.66    8.02   8.39    1.29     170    0.97     439    0.73       0.92      0.29
  72700  391000 20260306 84255    7.96   10.80    7.99   8.39    1.29     171    0.97     441    0.71       0.93      0.25
  72700  391000 20260306 84258    9.23    9.50    7.91   8.38    1.29     172    0.98     444    0.52       0.77      0.17
  72700  391000 20260306 84300   10.01    8.95    7.89   8.37    1.29     172    0.98     445    0.46       0.89      0.18
  72700  391000 20260306 84303   10.92    7.94    7.69   8.36    1.29     172    0.99     447    0.51       0.83      0.30
  72700  391000 20260306 84308   12.13    6.66    7.50   8.34    1.30     174    0.99     451    0.50       0.90      0.22
  72700  391000 20260306 84310   13.01    5.94    7.33   8.33    1.30     175    1.00     454    0.44       0.95      0.12
  72700  391000 20260306 84314   14.04    4.56    7.10   8.29    1.32     178    1.02     467    0.39       1.10      0.19
  72700  391000 20260306 84318   14.96    3.49    7.08   8.28    1.33     180    1.03     473    0.46       1.03      0.04
  72700  391000 20260306 84321   15.96    2.67    7.03   8.26    1.37     185    1.06     492    0.42       1.16      0.03
  72700  391000 20260306 84328   17.03    1.76    7.03   8.25    1.40     190    1.09     508    0.45       1.10      0.30
  72700  391000 20260306 84337   17.96    0.66    7.04   8.24    1.42     193    1.11     517    0.43       1.13      0.33
