# VERTIKAAL 1 Milieucontainer
* 05-03-2026 09:10:36
#X: 83517 - Y: 408527
#06 PROJECTCODE: ZTS/ATS-vertikalen
#00 DONARLOCATIE: ZTS-04
#08 WAARNEMER(S): berrnaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: vts17
#23 EINDPUNT: vts1
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  83520  408528 20260305 91141    1.10   11.16    8.11   8.23    0.79     105    0.58     220    0.93       1.48      0.37
  83520  408528 20260305 91148    1.93   10.04    8.11   8.23    0.79     105    0.58     219    0.96       1.47      0.33
  83520  408528 20260305 91151    2.99    8.69    8.11   8.23    0.79     105    0.58     219    1.00       1.57      0.20
  83520  408528 20260305 91154    4.11    7.37    8.10   8.23    0.79     105    0.58     220    0.99       1.54      0.26
  83520  408528 20260305 91156    4.99    6.41    8.09   8.23    0.80     105    0.59     222    0.94       1.38      0.22
  83520  408528 20260305 91159    6.02    5.03    8.05   8.23    0.82     108    0.60     230    0.93       1.30      0.27
  83520  408528 20260305 91202    6.94    3.94    8.02   8.23    0.83     110    0.62     237    0.96       1.23      0.22
  83520  408528 20260305 91214    7.93    2.33    7.95   8.25    0.86     114    0.64     250    0.89       1.28      0.24
  83520  408528 20260305 91227    8.91    1.82    7.91   8.26    0.88     117    0.66     260    0.82       1.10      0.20
  83520  408528 20260305 91242    9.93    0.92    7.90   8.26    0.89     118    0.66     263    0.81       1.05      0.22
