# VERTIKAAL 14 Delta
* 09-07-2025 10:39:40
#X: 52972 - Y: 420309
#00 DONARLOCATIE: GTS-07
#08 WAARNEMER(S): bernaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU    TURBID  PHYCOUGL
  52972  420309 20250709 103950    1.08    --   20.31   7.96 7.00      93   42.45    4218   30.35   17154    1.25      1.27     -1.09
  52972  420309 20250709 104022    2.03    --   20.15   7.96 7.10      94   42.34    4221   30.38   17172    1.78      1.16     -0.94
  52972  420309 20250709 104035    3.01    --   20.04   7.96 7.12      94   42.29    4225   30.41   17192    1.91      1.35     -0.93
  52972  420309 20250709 104052    3.94    --   20.00   7.96 7.11      94   42.27    4227   30.43   17201    1.78      1.32     -0.95
  52972  420309 20250709 104104    5.02    --   19.96   7.95 7.07      93   42.25    4228   30.43   17205    1.52      1.27     -0.96
  52972  420309 20250709 104118    6.01    --   19.95   7.95 7.04      93   42.24    4229   30.44   17207    1.22      1.44     -0.94
  52972  420309 20250709 104133    7.02    --   19.91   7.94 6.98      92   42.21    4229   30.44   17208    1.18      1.41     -1.02
  52972  420309 20250709 104147    8.04    --   19.88   7.93 6.88      90   42.18    4228   30.43   17205    1.27      1.12     -1.01
  52972  420309 20250709 104201    9.00    --   19.87   7.93 6.85      90   42.17    4229   30.44   17207    1.04      1.39     -0.98
  52972  420309 20250709 104215    9.98    --   19.86   7.93 6.83      90   42.16    4229   30.44   17207    0.98      1.25     -0.95
  52972  420309 20250709 104233   10.90    --   19.86   7.92 6.73      88   42.17    4230   30.44   17212    0.98      1.59     -1.06
