# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 08-07-2024 08:52:21
#X: 48076 - Y: 396589
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48076  396589 20240708 85254    1.04   13.64   18.31   7.98 6.86      86   37.76    3915   27.94   15774    0.84    0.00
  48055  396603 20240708 85320    2.03   10.51   18.12   7.95 6.86      85   37.01    3854   27.45   15493    1.04    0.00
  48041  396608 20240708 85354    3.04    7.79   18.40   8.01 7.02      88   38.42    3976   28.42   16051    0.82    0.00
  48047  396603 20240708 85422    3.98   10.50   18.48   8.01 7.02      89   38.66    3994   28.56   16130    0.72    0.00
  48044  396603 20240708 85444    4.99    9.56   18.57   8.01 6.95      88   39.00    4022   28.79   16261    1.05    0.00
  48045  396604 20240708 85458    6.02    8.51   18.56   8.02 6.95      88   39.04    4026   28.82   16278    0.71    0.00
  48043  396605 20240708 85523    7.06    7.39   18.59   8.02 6.99      88   39.11    4031   28.86   16300    0.77    0.00
  48041  396609 20240708 85556    8.00    6.60   18.59   8.02 6.87      87   39.26    4047   28.99   16375    0.78    0.00
  48040  396611 20240708 85613    9.03    5.69   18.50   8.02 6.86      87   39.21    4050   29.01   16388    0.83    0.00
  48041  396613 20240708 85631   10.02    4.69   18.49   8.02 6.91      87   39.20    4049   29.01   16387    0.95    0.00
  48047  396610 20240708 85703   11.09    3.73   18.40   8.04 7.03      89   39.17    4053   29.04   16405    0.75    0.00
  48047  396611 20240708 85718   12.03    2.80   18.40   8.04 7.06      89   39.20    4057   29.07   16422    0.72    0.00
  48042  396617 20240708 85732   13.02    1.79   18.38   8.04 7.07      89   39.20    4059   29.08   16430    0.74    0.00
  48042  396618 20240708 85750   14.05    0.75   18.38   8.04 7.06      89   39.21    4060   29.09   16436    0.70    0.00
